run_id,stage,sequence,config,frame_bytes,offered_rps,duration_s,achieved_rps,p50_us,p99_us,scheduled,admission_drops,pending,fail,overflow,reorder,achieved_ratio,schedule_ratio,admission_drop_ratio,client_busy_cores,server_busy_cores,host_busy_cores,host_core_budget,dpu_arm_cores,tx_grow_waits,clean,reason,raw_result
scout-64-grpc-envoy-strict-pilot4-v1,pilot,4,grpc-envoy-strict,64,12303,2,12301.000,201.00,289.00,24606,0,0,0,0,0,0.999837,1.000000,0.000000,0.858452,0.765166,1.623618,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260811/open/raw/scout-64-grpc-envoy-strict-pilot4-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-pilot5-v1,pilot,5,grpc-envoy-strict,64,16609,2,16607.000,996.00,1357.00,33213,0,0,0,0,0,0.999880,0.999849,0.000000,0.981393,0.935114,1.916507,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260811/open/raw/scout-64-grpc-envoy-strict-pilot5-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-pilot6-v1,pilot,6,grpc-envoy-strict,64,22422,2,22416.000,1224.00,1628.00,44837,0,0,0,0,0,0.999732,0.999844,0.000000,0.982090,0.928085,1.910175,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260811/open/raw/scout-64-grpc-envoy-strict-pilot6-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-pilot7-v1,pilot,7,grpc-envoy-strict,64,30270,2,30273.000,1756.00,2459.00,60526,0,0,0,0,0,1.000099,0.999769,0.000000,0.981434,0.888497,1.869931,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260811/open/raw/scout-64-grpc-envoy-strict-pilot7-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-pilot8-v1,pilot,8,grpc-envoy-strict,64,40865,2,40871.000,3725.00,5199.00,81710,0,0,0,0,0,1.000147,0.999755,0.000000,0.981935,0.892899,1.874834,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260811/open/raw/scout-64-grpc-envoy-strict-pilot8-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-pilot9-v1,pilot,9,grpc-envoy-strict,64,55168,2,49270.000,132173.00,269122.00,104939,0,0,0,0,0,0.893090,0.951086,0.000000,0.980792,0.919171,1.899963,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260811/open/raw/scout-64-grpc-envoy-strict-pilot9-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-validate9-v1,validate,9,grpc-envoy-strict,64,55168,10,49278.000,563082.00,1141859.20,519281,0,0,0,12904,0,0.893235,0.941272,0.000000,0.996262,0.943503,1.939765,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260811/open/raw/scout-64-grpc-envoy-strict-validate9-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-validate9-v2,validate,9,grpc-envoy-strict,64,55168,10,49369.000,550002.00,1168965.41,511783,0,0,0,16404,0,0.894885,0.927681,0.000000,0.996436,0.940220,1.936656,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260811/open/raw/scout-64-grpc-envoy-strict-validate9-v2.result.attempt1.txt
scout-64-grpc-envoy-strict-backtrack8-v1,backtrack,8,grpc-envoy-strict,64,40865,10,40871.000,3676.00,5218.00,408645,0,0,0,0,0,1.000147,0.999988,0.000000,0.996464,0.900404,1.896868,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260811/open/raw/scout-64-grpc-envoy-strict-backtrack8-v1.result.attempt1.txt
scout-64-grpc-envoy-strict-backtrack8-v2,backtrack,8,grpc-envoy-strict,64,40865,10,40867.000,3626.00,5060.00,408620,0,0,0,0,0,1.000049,0.999927,0.000000,0.996337,0.900768,1.897105,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260811/open/raw/scout-64-grpc-envoy-strict-backtrack8-v2.result.attempt1.txt
scout-64-grpc-envoy-strict-refine1-v1,refine,1,grpc-envoy-strict,64,47481,10,47473.000,12099.00,18564.00,474785,0,0,0,0,0,0.999832,0.999947,0.000000,0.996264,0.916849,1.913113,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260811/open/raw/scout-64-grpc-envoy-strict-refine1-v1.result.attempt1.txt
