arm,protocol,size,mode,rep,symbol,self_percent
after,grpc,64,capacity,1,0x000000000001da18,0.17
after,grpc,64,capacity,1,"hashbrown::rustc_entry::<impl hashbrown::map::HashMap<K,V,S,A>>::rustc_entry",0.17
after,grpc,64,capacity,1,__aarch64_ldadd8_acq_rel,0.17
after,grpc,64,capacity,1,"<linkerd_http_classify::channel::BroadcastClassification<C,S> as tower_service::Service<http::request::Request<ReqB>>>::call",0.17
after,grpc,64,capacity,1,0x00000000000004bc,0.17
after,grpc,64,capacity,1,l7_worker_run,0.17
after,grpc,64,capacity,1,h2::hpack::encoder::encode_str,0.17
after,grpc,64,capacity,1,ep_send_events,0.17
after,grpc,64,capacity,1,tokio::runtime::time::Driver::park_internal,0.17
after,grpc,64,capacity,1,doca_task_try_submit,0.17
after,grpc,64,capacity,1,__aarch64_swp1_acq_rel,0.17
after,grpc,64,capacity,1,http::header::name::StandardHeader::as_str,0.17
after,grpc,64,capacity,1,http::extensions::Extensions::remove,0.17
after,grpc,64,capacity,1,security_file_permission,0.16
after,grpc,64,capacity,1,"<E as hyper::rt::bounds::h2_server::Http2ServerConnExec<F,B>>::execute_h2stream",0.16
after,grpc,64,capacity,1,tokio::runtime::task::list::OwnedTasks<S>::bind_inner,0.16
after,grpc,64,capacity,1,<dmesh_doca::io::DmeshIo as tokio::io::async_read::AsyncRead>::poll_read,0.16
after,grpc,64,capacity,1,<tokio_util::codec::length_delimited::LengthDelimitedCodec as tokio_util::codec::decoder::Decoder>::decode,0.16
after,grpc,64,capacity,1,h2::frame::head::Head::encode,0.16
after,grpc,64,capacity,1,std::sys::pal::unix::time::Timespec::sub_timespec,0.15
after,grpc,64,capacity,1,mlx5dv_devx_get_event,0.15
after,grpc,64,capacity,1,px_ack_queue_push,0.15
after,grpc,64,capacity,1,tokio::runtime::time::<impl tokio::runtime::time::handle::Handle>::process_at_time,0.15
after,grpc,64,capacity,1,0x0000000000005994,0.15
after,grpc,64,capacity,1,__aarch64_ldadd4_relax,0.15
after,grpc,64,capacity,1,h2::proto::streams::prioritize::Prioritize::reserve_capacity,0.15
after,grpc,64,capacity,1,<linkerd_app_outbound::http::logical::Concrete<T> as core::clone::Clone>::clone,0.15
after,grpc,64,capacity,1,tokio::runtime::scheduler::current_thread::Core::next_task,0.14
after,grpc,64,capacity,1,doca_dma_task_memcpy_alloc_init,0.14
after,grpc,64,capacity,1,dmesh_l7::pump_side,0.14
after,grpc,64,capacity,1,"indexmap::map::IndexMap<K,V,S>::insert_full",0.14
after,grpc,64,capacity,1,core::ptr::drop_in_place<h2::hpack::header::Header>,0.14
after,grpc,64,capacity,1,linkerd_proxy_balance_queue::worker::PoolDriver<P>::drive::{{closure}},0.14
after,grpc,64,capacity,1,__arm64_sys_epoll_pwait,0.14
after,grpc,64,capacity,1,<h2::share::RecvStream as core::ops::drop::Drop>::drop,0.14
after,grpc,64,capacity,1,"<linkerd_http_metrics::requests::service::ResponseFuture<F,C> as core::future::future::Future>::poll",0.14
after,grpc,64,capacity,1,ep_done_scan,0.14
after,grpc,64,capacity,1,"<alloc::vec::drain::Drain<T,A> as core::ops::drop::Drop>::drop",0.14
after,grpc,64,capacity,1,<T as core::any::Any>::type_id,0.14
after,grpc,64,capacity,1,tracing::instrument::_::<impl core::ops::drop::Drop for tracing::instrument::Instrumented<T>>::drop,0.14
after,grpc,64,capacity,1,<linkerd_stack::result::ResultService<S> as tower_service::Service<T>>::poll_ready,0.14
after,grpc,64,capacity,1,http::extensions::Extensions::insert,0.14
after,grpc,64,capacity,1,px_parse_l7,0.13
after,grpc,64,capacity,1,"<linkerd_http_classify::insert::InsertClassifyResponse<C,S> as tower_service::Service<http::request::Request<B>>>::call",0.13
after,grpc,64,capacity,1,<linkerd_app_outbound::http::logical::Concrete<T> as core::hash::Hash>::hash,0.13
after,grpc,64,capacity,1,"<h2::client::Connection<T,B> as core::future::future::Future>::poll",0.13
after,grpc,64,capacity,1,h2::proto::streams::recv::Recv::release_capacity,0.13
after,grpc,64,capacity,1,hyper::client::conn::http2::SendRequest<B>::send_request::{{closure}},0.13
after,grpc,64,capacity,1,_rjem_je_sdallocx_default,0.13
after,grpc,64,capacity,1,bytes::bytes::shared_clone,0.13
after,grpc,64,capacity,1,h2::proto::streams::flow_control::FlowControl::inc_window,0.13
after,grpc,64,capacity,1,eventfd_read,0.13
after,grpc,64,capacity,1,epoll_wait@plt,0.13
after,grpc,64,capacity,1,"<linkerd_io::sensor::SensorIo<T,S> as tokio::io::async_read::AsyncRead>::poll_read",0.13
after,grpc,64,capacity,1,clock_gettime@@GLIBC_2.17,0.12
after,grpc,64,capacity,1,_rjem_je_te_event_trigger,0.12
after,grpc,64,capacity,1,h2::hpack::decoder::Table::get,0.12
after,grpc,64,capacity,1,<linkerd_app_core::classify::Request as linkerd_http_classify::Classify>::classify,0.12
after,grpc,64,capacity,1,_rjem_je_tcache_bin_flush_small,0.12
after,grpc,64,capacity,1,linkerd_http_route::find::{{closure}},0.12
after,grpc,64,capacity,1,_rjem_je_arena_ralloc_no_move,0.12
after,grpc,64,capacity,1,<tokio::sync::batch_semaphore::Acquire as core::future::future::Future>::poll,0.12
after,grpc,64,capacity,1,0x000000000001d7dc,0.12
after,grpc,64,capacity,1,__aarch64_ldset8_rel,0.12
after,grpc,64,capacity,1,0x00000000000ae134,0.12
after,grpc,64,capacity,1,"<linkerd_http_classify::channel::ResponseBody<C,B> as http_body::Body>::poll_frame",0.12
after,grpc,64,capacity,1,fsnotify_perm.part.0,0.12
after,grpc,64,capacity,1,"<linkerd_http_metrics::requests::service::HttpMetrics<S,C> as tower_service::Service<http::request::Request<A>>>::call",0.12
after,grpc,64,capacity,1,0x0000000000076f48,0.12
after,grpc,64,capacity,1,<core::pin::Pin<P> as core::future::future::Future>::poll,0.12
after,grpc,64,capacity,1,select_estimate_accuracy,0.12
after,grpc,64,capacity,1,h2::proto::streams::store::Ptr::unlink,0.12
after,grpc,64,capacity,1,h2::proto::streams::state::State::send_close,0.12
after,grpc,64,capacity,1,std::sys::pal::unix::time::Timespec::now,0.12
after,grpc,64,capacity,1,<F as linkerd_stack_tracing::GetSpan<T>>::get_span,0.12
after,grpc,64,capacity,1,http::header::map::HeaderMap<T>::contains_key,0.11
after,grpc,64,capacity,1,<h2::client::ResponseFuture as core::future::future::Future>::poll,0.11
after,grpc,64,capacity,1,"core::ptr::drop_in_place<linkerd_stack_metrics::service::TrackService<linkerd_stack::either::vendor::Either<linkerd_http_box::response::BoxResponse<linkerd_stack::gate::Gate<linkerd_proxy_balance_queue::service::PoolQueue<http::request::Request<linkerd_http_box::body::BoxBody>,futures_util::future::try_future::ErrInto<tower::load::completion::TrackCompletionFuture<core::pin::Pin<alloc::boxed::Box<dyn core::future::future::Future+Output = core::result::Result<http::response::Response<linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>+core::marker::Send>>,hyper_balance::PendingUntilFirstData,tower::load::peak_ewma::Handle>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>>>>,linkerd_http_box::response::BoxResponse<linkerd_stack::gate::Gate<linkerd_proxy_balance_queue::service::PoolQueue<http::request::Request<linkerd_http_box::body::BoxBody>,futures_util::future::try_future::ErrInto<linkerd_load_biaser::LoadBiaserFuture<core::pin::Pin<alloc::boxed::Box<dyn core::future::future::Future+Output = core::result::Result<http::response::Response<linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>+core::marker::Send>>,http::response::Response<linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>,hyper_balance::PendingUntilFirstData>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>>>>>>>",0.11
after,grpc,64,capacity,1,"<http_body_util::either::Either<L,R> as http_body::Body>::poll_frame",0.11
after,grpc,64,capacity,1,bytes::bytes_mut::shared_v_drop,0.11
after,grpc,64,capacity,1,linkerd_http_prom::body_data::metrics::RequestBodyFamilies<L>::metrics,0.11
after,grpc,64,capacity,1,0x000000000007687c,0.11
after,grpc,64,capacity,1,"core::ptr::drop_in_place<core::result::Result<core::option::Option<h2::proto::streams::store::Key>,h2::proto::error::Error>>",0.11
after,grpc,64,capacity,1,<tokio::time::sleep::Sleep as core::future::future::Future>::poll,0.11
after,grpc,64,capacity,1,"hyper::proto::h2::client::ClientTask<B,E,T>::poll_pipe",0.11
after,grpc,64,capacity,1,h2::proto::streams::flow_control::FlowControl::send_data,0.11
after,grpc,64,capacity,1,http::header::name::StandardHeader::from_bytes,0.11
after,grpc,64,capacity,1,_rjem_je_malloc_default,0.11
after,grpc,64,capacity,1,_rjem_je_arena_ralloc,0.11
after,grpc,64,capacity,1,dmesh_doca::runtime::readable::{{closure}},0.11
after,grpc,64,capacity,1,__aarch64_swp8_relax,0.11
after,grpc,64,capacity,1,"linkerd_http_metrics::requests::service::ResponseBody<B,C>::record_latency",0.11
after,grpc,64,capacity,1,<dmesh_l7::ExternalBackend as dmesh_doca::runtime::RuntimeBackend>::maintenance,0.11
after,grpc,64,capacity,1,<h2::proto::streams::streams::OpaqueStreamRef as core::clone::Clone>::clone,0.1
after,grpc,64,capacity,1,h2::client::SendRequest<B>::poll_ready,0.1
after,grpc,64,capacity,1,dmesh_l7_driver_clear_notifications,0.1
after,grpc,64,capacity,1,find_pod_by_id,0.1
after,grpc,64,capacity,1,tonic::codec::decode::StreamingInner::poll_frame,0.1
after,grpc,64,capacity,1,<tokio::runtime::io::scheduled_io::Readiness as core::future::future::Future>::poll,0.1
after,grpc,64,capacity,1,linkerd_proxy_balance_queue::worker::Discovery<R>::discover::{{closure}},0.1
after,grpc,64,capacity,1,exp@@GLIBC_2.29,0.1
after,grpc,64,capacity,1,drain::Watch::signaled::{{closure}},0.1
after,grpc,64,capacity,1,core::ptr::drop_in_place$LT$core..pin..Pin$LT$alloc..boxed..Box$LT$dyn$u20$core..future..future..Future$u2b$Output$u20$$u3d$$u20$$LP$$RP$$u2b$core..marker..Send$GT$$GT$$GT$::h223712d785558218,0.1
after,grpc,64,capacity,1,h2::proto::streams::prioritize::Prioritize::schedule_send,0.1
after,grpc,64,capacity,1,px_advance,0.1
after,grpc,64,capacity,1,"<linkerd_error_respond::RespondService<R,S> as tower_service::Service<Req>>::call",0.1
after,grpc,64,capacity,1,tokio::sync::mpsc::unbounded::UnboundedSender<T>::send,0.1
after,grpc,64,capacity,1,h2::proto::streams::prioritize::Prioritize::reclaim_frame,0.1
after,grpc,64,capacity,1,<linkerd_stack::loadshed::LoadShed<S> as tower_service::Service<Req>>::poll_ready,0.1
after,grpc,64,capacity,1,__aarch64_swp1_acq,0.09
after,grpc,64,capacity,1,0x00000000000b03b4,0.09
after,grpc,64,capacity,1,h2::proto::streams::recv::Recv::open,0.09
after,grpc,64,capacity,1,h2::proto::streams::send::Send::poll_reset,0.09
after,grpc,64,capacity,1,tcache_bin_flush_edatas_lookup.constprop.0,0.09
after,grpc,64,capacity,1,set_user_sigmask,0.09
after,grpc,64,capacity,1,"<linkerd_app_outbound::http::logical::policy::route::filters::ApplyFilters<A,S> as tower_service::Service<http::request::Request<B>>>::call",0.09
after,grpc,64,capacity,1,"h2::proto::streams::streams::Streams<B,P>::next_incoming",0.09
after,grpc,64,capacity,1,h2::proto::streams::state::State::recv_close,0.09
after,grpc,64,capacity,1,"<linkerd_stack_tracing::Instrument<T,G,S> as tower_service::Service<Req>>::poll_ready",0.09
after,grpc,64,capacity,1,_rjem_je_arena_cache_bin_fill_small,0.09
after,grpc,64,capacity,1,__arm64_sys_read,0.09
after,grpc,64,capacity,1,h2::proto::streams::streams::Actions::reset_on_recv_stream_err,0.09
after,grpc,64,capacity,1,tokio::sync::oneshot::Sender<T>::poll_closed,0.09
after,grpc,64,capacity,1,h2::proto::streams::prioritize::Prioritize::queue_frame,0.09
after,grpc,64,capacity,1,linkerd_proxy_http::client_handle::ClientHandle::new::{{closure}},0.09
after,grpc,64,capacity,1,h2::proto::streams::prioritize::Prioritize::pop_pending_open,0.09
after,grpc,64,capacity,1,"core::ptr::drop_in_place<http_body_util::either::Either<linkerd_http_body_eos::BodyWithEosFn<linkerd_http_box::body::BoxBody,alloc::boxed::Box<dyn core::ops::function::FnOnce<(linkerd_http_body_eos::EosRef<alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>,)>+Output = ()+core::marker::Send>>,linkerd_http_box::body::BoxBody>>",0.09
after,grpc,64,capacity,1,"core::ptr::drop_in_place<linkerd_stack::result::ResultService<linkerd_stack::either::vendor::Either<linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>,linkerd_stack::result::ResultService<linkerd_stack::either::vendor::Either<linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>,linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>>>>>>",0.09
after,grpc,64,capacity,1,h2::proto::streams::prioritize::Prioritize::reclaim_frame_inner,0.09
after,grpc,64,capacity,1,"core::ptr::drop_in_place<linkerd_stack::map_err::WrapFromTarget<linkerd_app_outbound::http::logical::RouterParams<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>>,linkerd_app_outbound::http::logical::LogicalError>>",0.09
after,grpc,64,capacity,1,tokio::runtime::Timer::init,0.09
after,grpc,64,capacity,1,linkerd_proxy_tap::service::_::<impl core::ops::drop::Drop for linkerd_proxy_tap::service::Body<B>>::drop,0.09
after,grpc,64,capacity,1,core::ptr::drop_in_place<core::option::Option<tokio::runtime::Timer>>,0.09
after,grpc,64,capacity,1,tokio::runtime::scheduler::current_thread::Context::park_yield,0.09
after,grpc,64,capacity,1,tokio::runtime::scheduler::current_thread::Context::park,0.09
after,grpc,64,capacity,1,px_process_forward,0.09
after,grpc,64,capacity,1,h2::proto::streams::streams::StreamRef<B>::send_response,0.09
after,grpc,64,capacity,1,<hyper_util::rt::tokio::TokioIo<T> as hyper::rt::io::Write>::poll_flush,0.09
after,grpc,64,capacity,1,bytes::bytes::promotable_even_clone,0.09
after,grpc,64,capacity,1,do_epoll_pwait.part.0,0.09
after,grpc,64,capacity,1,0x000000000001d81c,0.09
after,grpc,64,capacity,1,linkerd_http_route::find::{{closure}}::{{closure}},0.09
after,grpc,64,capacity,1,<linkerd_http_box::body::Inner<B> as http_body::Body>::size_hint,0.09
after,grpc,64,capacity,1,"tokio::sync::mpsc::chan::Rx<T,S>::recv",0.09
after,grpc,64,capacity,1,<linkerd_app_core::classify::Eos as linkerd_http_classify::ClassifyEos>::eos,0.08
after,grpc,64,capacity,1,"<linkerd_proxy_tap::service::TapHttp<S,I> as tower_service::Service<http::request::Request<A>>>::call::{{closure}}",0.08
after,grpc,64,capacity,1,h2::proto::streams::stream::Stream::send_data,0.08
after,grpc,64,capacity,1,core::ptr::drop_in_place<core::option::Option<hyper::error::Error>>,0.08
after,grpc,64,capacity,1,"<futures_util::stream::try_stream::try_filter_map::TryFilterMap<St,Fut,F> as futures_core::stream::Stream>::poll_next",0.08
after,grpc,64,capacity,1,__arch_copy_from_user,0.08
after,grpc,64,capacity,1,vfs_write,0.08
after,grpc,64,capacity,1,linkerd_proxy_balance_queue::worker::PoolDriver<P>::ready_or_failfast::{{closure}},0.08
after,grpc,64,capacity,1,<Q as hashbrown::Equivalent<K>>::equivalent,0.08
after,grpc,64,capacity,1,"indexmap::map::IndexMap<K,V,S>::swap_remove",0.08
after,grpc,64,capacity,1,tokio::sync::task::atomic_waker::AtomicWaker::register_by_ref,0.08
after,grpc,64,capacity,1,<linkerd_http_detect::Detect<N> as tower_service::Service<I>>::call::{{closure}},0.08
after,grpc,64,capacity,1,http::header::map::HeaderMap<T>::try_entry2,0.08
after,grpc,64,capacity,1,"core::ptr::drop_in_place<linkerd_stack::box_future::BoxFuture<linkerd_stack::map_err::MapErr<(),linkerd_proxy_http::normalize_uri::MarkAbsoluteForm<linkerd_proxy_http::normalize_uri::NormalizeUri<linkerd_http_box::response::BoxResponse<linkerd_trace_context::service::TraceContext<core::option::Option<linkerd_app_core::http_tracing::SpanConverter>,linkerd_error_respond::RespondService<linkerd_app_core::errors::respond::NewRespond<linkerd_app_outbound::http::server::ServerRescue>,linkerd_stack::monitor::Monitor<linkerd_app_outbound::metrics::error::http::Http,linkerd_stack::loadshed::LoadShed<tower::limit::concurrency::service::ConcurrencyLimit<linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>>>>>>>>>>>>",0.08
after,grpc,64,capacity,1,__aarch64_ldset8_acq_rel,0.08
after,grpc,64,capacity,1,hashbrown::raw::RawTableInner::drop_elements,0.08
after,grpc,64,capacity,1,__aarch64_cas4_acq_rel,0.08
after,grpc,64,capacity,1,tokio::runtime::time::<impl tokio::runtime::time::handle::Handle>::reregister,0.08
after,grpc,64,capacity,1,h2::proto::streams::buffer::Deque::push_back,0.08
after,grpc,64,capacity,1,<hyper_util::rt::tokio::TokioIo<T> as hyper::rt::io::Read>::poll_read,0.08
after,grpc,64,capacity,1,tokio::runtime::task::raw::schedule,0.08
after,grpc,64,capacity,1,"<alloc::sync::Arc<T,A> as alloc::sync::ArcEqIdent<T,A>>::eq",0.08
after,grpc,64,capacity,1,<linkerd_app_outbound::http::concrete::Dispatch as core::hash::Hash>::hash,0.08
after,grpc,64,capacity,1,core::ptr::drop_in_place<hyper::proto::h2::PipeToSendStream<linkerd_http_box::body::BoxBody>>,0.08
after,grpc,64,capacity,1,px_request_for_reply.isra.0,0.08
after,grpc,64,capacity,1,0x00000000000b03bc,0.08
after,grpc,64,capacity,1,h2::proto::streams::store::Store::insert,0.08
after,grpc,64,capacity,1,0x00000000000b03b0,0.08
after,grpc,64,capacity,1,<linkerd_http_route::http::match::MatchRequest as linkerd_http_route::Match>::match_request,0.08
after,grpc,64,capacity,1,<tower::spawn_ready::service::SpawnReady<S> as tower_service::Service<Req>>::poll_ready,0.08
after,grpc,64,capacity,1,http::request::Builder::and_then,0.08
after,grpc,64,capacity,1,"core::ptr::drop_in_place<linkerd_stack::box_future::BoxFuture<linkerd_stack::map_err::MapErr<(),linkerd_idle_cache::Cached<linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>>>>>",0.08
after,grpc,64,capacity,1,http::header::map::HeaderMap<T>::try_reserve_one,0.08
after,grpc,64,capacity,1,h2::proto::streams::store::Store::find_entry,0.08
after,grpc,64,capacity,1,bytes::bytes_mut::BytesMut::reserve_inner,0.08
after,grpc,64,capacity,1,"core::ptr::drop_in_place<hyper::client::dispatch::Callback<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<hyper::body::incoming::Incoming>>>",0.08
after,grpc,64,capacity,1,tokio::runtime::task::raw::dealloc,0.08
after,grpc,64,capacity,1,h2::proto::streams::streams::Actions::ensure_no_conn_error,0.07
after,grpc,64,capacity,1,<http::uri::scheme::Scheme as core::str::traits::FromStr>::from_str,0.07
after,grpc,64,capacity,1,h2::client::Peer::convert_send_message,0.07
after,grpc,64,capacity,1,0x000000000001d784,0.07
after,grpc,64,capacity,1,arch_counter_get_cntpct,0.07
after,grpc,64,capacity,1,priv_doca_ctx_on_arm,0.07
after,grpc,64,capacity,1,0x00000000000031e4,0.07
after,grpc,64,capacity,1,_rjem_je_tcache_bin_flush_stashed,0.07
after,grpc,64,capacity,1,0x000000000001da14,0.07
after,grpc,64,capacity,1,core::ptr::drop_in_place<h2::frame::headers::Pseudo>,0.07
after,grpc,64,capacity,1,"core::ptr::drop_in_place<tokio::sync::mpsc::bounded::Sender<linkerd_proxy_balance_queue::message::Message<http::request::Request<linkerd_http_box::body::BoxBody>,futures_util::future::try_future::ErrInto<linkerd_load_biaser::LoadBiaserFuture<core::pin::Pin<alloc::boxed::Box<dyn core::future::future::Future+Output = core::result::Result<http::response::Response<linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>+core::marker::Send>>,http::response::Response<linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>,hyper_balance::PendingUntilFirstData>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>>>::reserve_inner::{{closure}}>",0.07
after,grpc,64,capacity,1,linkerd_app_outbound::http::logical::policy::route::metrics::labels::Route::new,0.07
after,grpc,64,capacity,1,pthread_mutex_trylock@@GLIBC_2.34,0.07
after,grpc,64,capacity,1,_copy_from_user.constprop.0,0.07
after,grpc,64,capacity,1,"linkerd_http_classify::channel::_::<impl core::ops::drop::Drop for linkerd_http_classify::channel::ResponseBody<C,B>>::drop",0.07
after,grpc,64,capacity,1,<linkerd_addr::Addr as core::hash::Hash>::hash,0.07
after,grpc,64,capacity,1,__check_heap_object,0.07
after,grpc,64,capacity,1,doca_comch_consumer_task_post_recv_get_imm_data@plt,0.07
after,grpc,64,capacity,1,http::uri::authority::Authority::from_shared,0.07
after,grpc,64,capacity,1,h2::proto::streams::store::Store::find_mut,0.07
after,grpc,64,capacity,1,px_upstream_resolve.constprop.0,0.07
after,grpc,64,capacity,1,"core::ptr::drop_in_place<core::option::Option<linkerd_http_classify::channel::State<linkerd_app_core::classify::Response,linkerd_app_core::classify::Class>>>",0.07
after,grpc,64,capacity,1,px_unit_attach_chunk,0.07
after,grpc,64,capacity,1,px_unit_alloc,0.07
after,grpc,64,capacity,1,hrtimer_try_to_cancel.part.0,0.07
after,grpc,64,capacity,1,"core::ptr::drop_in_place<hyper_util::service::oneshot::Oneshot<linkerd_http_box::request::BoxRequest<hyper::body::incoming::Incoming,linkerd_proxy_http::client_handle::SetClientHandle<linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>>>,http::request::Request<hyper::body::incoming::Incoming>>>",0.07
after,grpc,64,capacity,1,_rjem_je_arena_palloc,0.07
after,grpc,64,capacity,1,core::ptr::drop_in_place<linkerd_http_box::body::Inner<linkerd_http_prom::body_data::body::Body<linkerd_http_box::body::BoxBody>>>,0.07
after,grpc,64,capacity,1,tokio::sync::notify::notify_locked,0.07
after,grpc,64,capacity,1,<tokio::sync::oneshot::Receiver<T> as core::future::future::Future>::poll,0.07
after,grpc,64,capacity,1,"<alloc::vec::into_iter::IntoIter<T,A> as core::ops::drop::Drop>::drop",0.07
after,grpc,64,capacity,1,0x00000000000148f4,0.07
after,grpc,64,capacity,1,alloc::raw_vec::RawVecInner<A>::reserve::do_reserve_and_handle,0.07
after,grpc,64,capacity,1,bytes::bytes_mut::BytesMut::split_to,0.07
after,grpc,64,capacity,1,h2::proto::streams::streams::StreamRef<B>::capacity,0.07
after,grpc,64,capacity,1,dmesh_l7_tx_try_reserve,0.07
after,grpc,64,capacity,1,"<E as hyper::rt::bounds::h2_client::Http2ClientConnExec<B,T>>::execute_h2_future",0.07
after,grpc,64,capacity,1,"indexmap::inner::Core<K,V>::swap_remove_finish",0.07
after,grpc,64,capacity,1,<ahash::fallback_hash::AHasher as core::hash::Hasher>::write,0.07
after,grpc,64,capacity,1,"alloc::sync::Arc<T,A>::drop_slow",0.06
after,grpc,64,capacity,1,mutex_unlock,0.06
after,grpc,64,capacity,1,h2::frame::headers::Pseudo::set_scheme,0.06
after,grpc,64,capacity,1,"<linkerd_stack_tracing::Instrument<T,G,S> as tower_service::Service<Req>>::call",0.06
after,grpc,64,capacity,1,h2::proto::streams::streams::StreamRef<B>::send_trailers,0.06
after,grpc,64,capacity,1,<hyper::proto::h2::PipeToSendStream<S> as core::future::future::Future>::poll,0.06
after,grpc,64,capacity,1,_rjem_mallocx,0.06
after,grpc,64,capacity,1,0x00000000000b03b8,0.06
after,grpc,64,capacity,1,"core::ptr::drop_in_place<tower::util::oneshot::State<linkerd_stack::box_service::BoxCloneSyncService<http::request::Request<linkerd_http_box::body::BoxBody>,http::response::Response<linkerd_http_box::body::BoxBody>>,http::request::Request<linkerd_http_box::body::BoxBody>>>",0.06
after,grpc,64,capacity,1,tokio::util::wake::wake_arc_raw,0.06
after,grpc,64,capacity,1,memcpy@plt,0.06
after,grpc,64,capacity,1,priv_doca_pe_resume_ctx,0.06
after,grpc,64,capacity,1,<linkerd_proxy_client_policy::http::RouteParams as core::hash::Hash>::hash,0.06
after,grpc,64,capacity,1,h2::hpack::decoder::decode_int,0.06
after,grpc,64,capacity,1,"h2::proto::streams::streams::Streams<B,P>::clear_expired_reset_streams",0.06
after,grpc,64,capacity,1,core::ptr::drop_in_place<http::uri::Uri>,0.06
after,grpc,64,capacity,1,px_arrival_alloc,0.06
after,grpc,64,capacity,1,<linkerd_http_prom::body_data::response::RecordBodyData<S> as tower_service::Service<http::request::Request<ReqB>>>::call,0.06
after,grpc,64,capacity,1,px_l7_stats_report,0.06
after,grpc,64,capacity,1,"<linkerd_http_metrics::requests::service::ResponseBody<B,C> as http_body::Body>::poll_frame",0.06
after,grpc,64,capacity,1,tokio::runtime::scheduler::current_thread::Context::park_internal,0.06
after,grpc,64,capacity,1,dmesh_l7_release,0.06
after,grpc,64,capacity,1,dmesh_l7::Side::release_outstanding,0.06
after,grpc,64,capacity,1,"hyper::client::dispatch::Callback<T,U>::send",0.06
after,grpc,64,capacity,1,"<alloc::vec::Vec<T,A> as core::clone::Clone>::clone",0.06
after,grpc,64,capacity,1,<linkerd_stack::result::ResultService<S> as tower_service::Service<T>>::call,0.06
after,grpc,64,capacity,1,"core::ptr::drop_in_place<futures_util::future::try_future::into_future::IntoFuture<tower::load::completion::TrackCompletionFuture<core::pin::Pin<alloc::boxed::Box<dyn core::future::future::Future+Output = core::result::Result<http::response::Response<linkerd_http_classify::channel::ResponseBody<linkerd_app_core::classify::Eos,linkerd_http_box::body::BoxBody>>,alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>+core::marker::Send>>,hyper_balance::PendingUntilFirstData,tower::load::peak_ewma::Handle>>>",0.05
after,grpc,64,capacity,1,core::hash::Hash::hash_slice,0.05
after,grpc,64,capacity,1,h2::proto::streams::recv::Recv::release_connection_capacity,0.05
after,grpc,64,capacity,1,"core::ptr::drop_in_place<linkerd_app_outbound::http::logical::policy::route::Route<linkerd_app_outbound::http::Http<linkerd_app_outbound::sidecar::HttpSidecar>,linkerd_proxy_client_policy::http::Filter,linkerd_proxy_client_policy::http::RouteParams>>",0.05
after,grpc,64,capacity,1,_rjem_je_tcache_gc_event_handler,0.05
