run_id,phase,config,payload_bytes,reply_bytes,connections,arrival,rate_index,offered_rps,reported_offered_rps,rep,duration_s,achieved_rps,gbps,p50_us,p95_us,p99_us,p999_us,p9999_us,avg_us,min_us,max_us,ok,scheduled,pending,fail,generator_drops,overflow,reorder,client_app_cores,client_app_user_cores,client_app_system_cores,server_app_cores,server_app_user_cores,server_app_system_cores,client_sidecar_cores,client_sidecar_user_cores,client_sidecar_system_cores,server_sidecar_cores,server_sidecar_user_cores,server_sidecar_system_cores,host_cgroup_cores,host_cgroup_user_cores,host_cgroup_system_cores,host_busy_cores,host_user_cores,host_system_cores,host_irq_cores,host_softirq_cores,system_softirq_cores,dpu_arm_cores,nr_throttled,throttled_seconds,core_list,mpstat_file,perf_data,validation_status,sla_clean,achieved_ratio,schedule_ratio,generator_drop_ratio,clean_reason
idle-0-q0-dpumesh-preload-r3,idle,dpumesh-preload,0,8,4,none,0,0,0,3,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000077,0.000019,0.000057,0.000069,0.000016,0.000053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000146,0.000035,0.000110,0.019990,0.017991,0.001999,0.000000,0.000000,0.009995,0.132472,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/idle-0-q0-dpumesh-preload-r3.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-dpumesh-native-r3,idle,dpumesh-native,0,8,4,none,0,0,0,3,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000080,0.000048,0.000032,0.000077,0.000000,0.000077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000157,0.000048,0.000109,0.013993,0.009995,0.003998,0.000000,0.000000,0.009995,0.133333,0.000000,0.000000,26;27,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/idle-0-q0-dpumesh-native-r3.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-plain-r3,idle,plain,0,8,4,none,0,0,0,3,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025986,0.015991,0.009995,0.000000,0.000000,0.007996,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/idle-0-q0-plain-r3.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-envoy-permissive-r3,idle,envoy-permissive,0,8,4,none,0,0,0,3,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003807,0.000142,0.003665,0.003732,0.000896,0.002836,0.007539,0.001038,0.006501,0.023988,0.013993,0.009995,0.000000,0.000000,0.007996,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/idle-0-q0-envoy-permissive-r3.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-envoy-strict-r3,idle,envoy-strict,0,8,4,none,0,0,0,3,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003853,0.002042,0.001811,0.004017,0.001862,0.002156,0.007870,0.003904,0.003967,0.017992,0.011994,0.005997,0.000000,0.000000,0.003998,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/idle-0-q0-envoy-strict-r3.txt,NA,ok,NA,NA,NA,NA,idle
load-64-q1-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,1,30896,30896,1,10.000,30895.000,0.0158,168.00,268.00,320.00,450.00,597.00,176.39,63.79,1092.64,308154,308960,6,0,0,0,0,0.234364,0.026095,0.208269,0.178342,0.014051,0.164290,0.724179,0.170503,0.553676,0.693507,0.165224,0.528283,1.830392,0.375873,1.454518,1.824895,0.374817,0.905069,0.000000,0.545009,0.620759,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q1-envoy-permissive-r1.txt,NA,ok,1,0.999968,1.000000,0.000000,clean
load-64-q1-envoy-strict-r1,load,envoy-strict,64,8,4,const,1,30896,30896,1,10.000,30896.000,0.0158,228.00,316.00,360.00,512.00,2151.00,227.81,68.21,3143.17,308157,308960,3,0,0,0,0,0.234527,0.020630,0.213897,0.175784,0.007118,0.168667,0.744021,0.190090,0.553931,0.716167,0.192109,0.524059,1.870499,0.409947,1.460554,1.877126,0.416921,0.924305,0.000000,0.535900,0.607682,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q1-envoy-strict-r1.txt,NA,ok,1,1.000000,1.000000,0.000000,clean
load-64-q1-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,1,30896,30896,1,10.000,30896.000,0.0158,213.00,245.00,475.00,14665.00,18694.00,271.32,71.77,20430.22,308156,308960,4,0,0,0,0,0.429927,0.111344,0.318583,0.326317,0.080530,0.245787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.756244,0.191874,0.564370,0.709066,0.183905,0.525161,0.000000,0.000000,0.027537,2.177083,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q1-dpumesh-preload-r1.txt,NA,ok,1,1.000000,1.000000,0.000000,clean
load-64-q1-dpumesh-native-r1,load,dpumesh-native,64,8,4,const,1,30896,30896,1,10.000,30896.000,0.0158,210.00,415.00,516.00,864.00,2589.00,235.99,58.92,3397.11,308156,308960,4,0,0,0,0,0.183040,0.065240,0.117800,0.167159,0.051277,0.115881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.350199,0.116517,0.233681,0.305948,0.102311,0.203637,0.000000,0.000000,0.016724,1.900353,0.000000,0.000000,26;27,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q1-dpumesh-native-r1.txt,NA,ok,1,1.000000,1.000000,0.000000,clean
load-64-q1-plain-r1,load,plain,64,8,4,const,1,30896,30896,1,10.000,30896.000,0.0158,78.00,82.00,92.00,501.00,2078.00,75.92,17.89,2725.90,308160,308960,0,0,0,0,0,0.506428,0.044530,0.461898,0.323911,0.017795,0.306116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.830339,0.062325,0.768014,0.679976,0.053139,0.368034,0.000000,0.258804,0.299150,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q1-plain-r1.txt,NA,ok,1,1.000000,1.000000,0.000000,clean
load-64-q2-envoy-strict-r1,load,envoy-strict,64,8,4,const,2,61792,61792,1,10.000,61791.000,0.0316,276.00,368.00,400.00,492.00,673.00,270.35,85.50,926.22,617105,617918,13,0,0,0,0,0.234137,0.017135,0.217002,0.180176,0.012214,0.167961,0.750205,0.201877,0.548328,0.721463,0.197471,0.523992,1.885981,0.428697,1.457283,1.882221,0.432695,0.901775,0.000000,0.547752,0.632324,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q2-envoy-strict-r1.txt,NA,ok,1,0.999984,0.999997,0.000000,clean
load-64-q2-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,2,61792,61792,1,10.000,61777.000,0.0316,167.00,262.00,307.00,1813.00,8722.00,180.96,65.43,9550.65,616970,617920,8,0,142,0,0,0.764322,0.186442,0.577880,0.664686,0.165432,0.499254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.429008,0.351874,1.077134,1.411616,0.348231,1.063385,0.000000,0.000000,0.081647,3.285579,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q2-dpumesh-preload-r1.txt,NA,ok,1,0.999757,1.000000,0.000230,clean
load-64-q2-dpumesh-native-r1,load,dpumesh-native,64,8,4,const,2,61792,61792,1,10.000,61792.000,0.0316,222.00,450.00,567.00,750.00,1966.00,256.13,56.09,3050.53,617110,617920,10,0,0,0,0,0.201317,0.079365,0.121952,0.272246,0.064578,0.207668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.473563,0.143943,0.329620,0.434852,0.129865,0.304987,0.000000,0.000000,0.021644,2.926066,0.000000,0.000000,26;27,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q2-dpumesh-native-r1.txt,NA,ok,1,1.000000,1.000000,0.000000,clean
load-64-q2-plain-r1,load,plain,64,8,4,const,2,61792,61792,1,10.000,61791.000,0.0316,61.00,92.00,103.00,365.00,7707.00,61.76,10.05,8742.93,617115,617918,3,0,0,0,0,0.672785,0.054208,0.618577,0.465085,0.017651,0.447434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.137870,0.071859,1.066011,0.927006,0.061997,0.457598,0.000000,0.407410,0.467439,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q2-plain-r1.txt,NA,ok,1,0.999984,0.999997,0.000000,clean
load-64-q2-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,2,61792,61792,1,10.000,61791.000,0.0316,252.00,354.00,393.00,458.00,567.00,256.60,80.95,816.99,617108,617920,12,0,0,0,0,0.248077,0.022082,0.225994,0.210499,0.015570,0.194929,0.736044,0.167268,0.568776,0.768713,0.187257,0.581457,1.963333,0.392177,1.571156,1.961225,0.392442,0.988481,0.000000,0.580302,0.665872,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q2-envoy-permissive-r1.txt,NA,ok,1,0.999984,1.000000,0.000000,clean
load-64-q3-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,3,92687,92687,1,10.000,92686.000,0.0475,163.00,216.00,246.00,350.00,1499.00,166.43,65.77,2039.75,926055,926871,16,0,0,0,0,0.890716,0.211779,0.678937,0.766581,0.195858,0.570723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.657297,0.407637,1.249660,1.621074,0.398383,1.222691,0.000000,0.000000,0.116072,3.265403,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q3-dpumesh-preload-r1.txt,NA,ok,1,0.999989,1.000001,0.000000,clean
load-64-q3-dpumesh-native-r1,load,dpumesh-native,64,8,4,const,3,92687,92687,1,10.000,92686.000,0.0475,209.00,359.00,471.00,1166.00,3130.00,223.77,57.04,3881.57,926052,926870,18,0,0,0,0,0.211181,0.066476,0.144705,0.298401,0.078446,0.219955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.509582,0.144922,0.364660,0.570560,0.182973,0.387587,0.000000,0.000000,0.037382,2.861611,0.000000,0.000000,26;27,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q3-dpumesh-native-r1.txt,NA,ok,1,0.999989,1.000000,0.000000,clean
load-64-q3-plain-r1,load,plain,64,8,4,const,3,92687,92687,1,10.000,92686.000,0.0475,57.00,99.00,123.00,168.00,356.00,59.74,13.48,598.10,926067,926867,0,0,0,0,0,0.870296,0.063242,0.807053,0.760199,0.025990,0.734210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.630495,0.089232,1.541263,1.546849,0.084624,0.755712,0.000000,0.706512,0.822624,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q3-plain-r1.txt,NA,ok,1,0.999989,0.999997,0.000000,clean
load-64-q3-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,3,92687,92687,1,10.000,92685.000,0.0475,261.00,348.00,373.00,455.00,575.00,255.41,88.64,793.78,926043,926865,22,0,0,0,0,0.238786,0.028918,0.209868,0.175647,0.013745,0.161902,0.745579,0.175897,0.569682,0.689238,0.157205,0.532033,1.849250,0.375765,1.473485,1.847142,0.374740,0.908817,0.000000,0.563585,0.652106,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q3-envoy-permissive-r1.txt,NA,ok,1,0.999978,0.999995,0.000000,clean
load-64-q3-envoy-strict-r1,load,envoy-strict,64,8,4,const,3,92687,92687,1,10.000,92687.000,0.0475,254.00,324.00,354.00,441.00,583.00,248.25,75.78,784.17,926052,926867,15,0,0,0,0,0.230413,0.023910,0.206504,0.191097,0.013801,0.177297,0.753832,0.198976,0.554856,0.763785,0.212726,0.551058,1.939127,0.449413,1.489715,1.939209,0.452351,0.924369,0.000000,0.562489,0.650992,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q3-envoy-strict-r1.txt,NA,ok,1,1.000000,0.999997,0.000000,clean
load-64-q4-dpumesh-native-r1,load,dpumesh-native,64,8,4,const,4,111225,111225,1,10.000,111225.000,0.0569,206.00,353.00,487.00,2355.00,8910.00,223.02,57.17,9570.85,1111427,1112250,23,0,0,0,0,0.223624,0.080962,0.142662,0.302987,0.072388,0.230598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526611,0.153350,0.373260,0.541083,0.167244,0.373839,0.000000,0.000000,0.035416,2.892511,0.000000,0.000000,26;27,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q4-dpumesh-native-r1.txt,NA,ok,1,1.000000,1.000000,0.000000,clean
load-64-q4-plain-r1,load,plain,64,8,4,const,4,111225,111225,1,10.000,111224.000,0.0569,70.00,110.00,127.00,156.00,672.00,72.90,9.08,1785.06,1111438,1112245,7,0,0,0,0,0.981308,0.050647,0.930661,0.860781,0.030511,0.830270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.842089,0.081158,1.760931,1.813162,0.081656,0.853947,0.000000,0.877559,1.043822,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q4-plain-r1.txt,NA,ok,1,0.999991,0.999996,0.000000,clean
load-64-q4-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,4,111225,111225,1,10.000,111224.000,0.0569,266.00,349.00,376.00,473.00,618.00,258.75,81.76,1060.72,1111419,1112242,23,0,0,0,0,0.247475,0.025688,0.221788,0.198126,0.013504,0.184622,0.736757,0.174573,0.562184,0.725888,0.192194,0.533694,1.908246,0.405959,1.502288,1.903849,0.405158,0.937174,0.000000,0.561518,0.651006,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q4-envoy-permissive-r1.txt,NA,ok,1,0.999991,0.999993,0.000000,clean
load-64-q4-envoy-strict-r1,load,envoy-strict,64,8,4,const,4,111225,111225,1,10.000,111224.000,0.0569,255.00,328.00,356.00,449.00,584.00,248.38,81.81,904.54,1111422,1112246,24,0,0,0,0,0.232045,0.022825,0.209220,0.188054,0.011342,0.176712,0.752160,0.193795,0.558366,0.755130,0.199718,0.555412,1.927389,0.427680,1.499710,1.923343,0.423804,0.943972,0.000000,0.555567,0.631281,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q4-envoy-strict-r1.txt,NA,ok,1,0.999991,0.999996,0.000000,clean
load-64-q4-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,4,105046,105046,1,10.000,105045.000,0.0538,175.00,287.00,341.00,742.00,1881.00,187.22,70.04,2727.82,1049644,1050460,16,0,0,0,0,0.927111,0.210183,0.716928,0.814057,0.170012,0.644045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.741168,0.380195,1.360973,1.722620,0.376792,1.345827,0.000000,0.000000,0.098379,3.543561,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q4-dpumesh-preload-r1.txt,NA,ok,1,0.999990,1.000000,0.000000,clean
load-64-q5-plain-r1,load,plain,64,8,4,const,5,405396,405396,1,10.000,405403.000,0.2076,99.00,226.00,291.00,369.00,1135.00,108.09,6.25,5089.25,4051607,4053933,15,0,1511,0,0,0.984515,0.067998,0.916517,0.797688,0.040954,0.756734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.782203,0.108952,1.673251,1.770985,0.110195,0.838266,0.000000,0.822524,1.036026,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q5-plain-r1.txt,NA,ok,1,1.000017,0.999993,0.000373,clean
load-64-q5-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,5,1203205,1203205,1,10.000,1181771.000,0.6051,1030.00,2540.00,3743.00,5269.00,6697.00,1187.53,111.46,7349.60,11816045,12031909,1403,0,213661,0,0,0.761255,0.109938,0.651316,0.067502,0.024664,0.042838,0.223262,0.036288,0.186974,0.242682,0.045929,0.196753,1.294701,0.216819,1.077881,1.254098,0.210492,0.769180,0.000000,0.274426,0.290164,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q5-envoy-permissive-r1.txt,NA,ok,0,0.982186,0.999988,0.017758,generator_drop
load-64-q5-envoy-strict-r1,load,envoy-strict,64,8,4,const,5,1180847,1180847,1,10.000,1156975.000,0.5924,950.00,2336.00,3585.00,5340.00,6568.00,1104.07,108.70,7899.28,11567200,11808269,725,0,239544,0,0,0.695932,0.100343,0.595590,0.069370,0.027916,0.041453,0.288344,0.073156,0.215189,0.298989,0.091858,0.207131,1.352635,0.293273,1.059363,1.319601,0.285160,0.747315,0.000000,0.287126,0.298926,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q5-envoy-strict-r1.txt,NA,ok,0,0.979784,0.999983,0.020286,achieved+generator_drop
load-64-q5-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,5,111225,111225,1,10.000,111223.000,0.0569,267.00,420.00,498.00,4327.00,9252.00,283.92,67.21,11762.43,1111418,1112249,31,0,0,0,0,0.971587,0.243473,0.728114,0.814836,0.186328,0.628507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.786423,0.429801,1.356621,1.766858,0.425974,1.340884,0.000000,0.000000,0.121988,3.357008,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q5-dpumesh-preload-r1.txt,NA,ok,1,0.999982,0.999999,0.000000,clean
load-64-q5-dpumesh-native-r1,load,dpumesh-native,64,8,4,const,5,2550000,2550000,1,10.000,2550002.000,1.3056,196.00,257.00,454.00,947.00,2218.00,201.92,61.56,3070.76,25498447,25499738,491,0,0,0,0,0.468891,0.318850,0.150041,0.343983,0.223901,0.120083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.812874,0.542751,0.270124,0.793994,0.528345,0.265648,0.000000,0.000000,0.050178,3.048341,0.000000,0.000000,26;27,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q5-dpumesh-native-r1.txt,NA,ok,1,1.000001,0.999990,0.000000,clean
load-64-q6-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,6,1415535,1415535,1,10.000,1414934.000,0.7244,467.00,715.00,867.00,1167.00,2066.00,468.23,95.57,2899.75,14148045,14155207,432,0,5930,0,0,0.560650,0.098519,0.462132,0.119680,0.035509,0.084171,0.423572,0.081615,0.341957,0.435757,0.081179,0.354578,1.539659,0.296822,1.242838,1.539894,0.298932,0.805347,0.000000,0.435615,0.457248,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q6-envoy-permissive-r1.txt,NA,ok,1,0.999575,0.999990,0.000419,clean
load-64-q6-envoy-strict-r1,load,envoy-strict,64,8,4,const,6,1389232,1389232,1,10.000,1177850.000,0.6031,3512.00,8122.00,10190.00,12033.00,13309.00,3936.11,3.94,14560.96,11775939,13891517,7799,0,2106979,0,0,0.789242,0.113517,0.675725,0.044290,0.029561,0.014729,0.194888,0.107405,0.087483,0.168233,0.066957,0.101276,1.196653,0.317440,0.879213,1.223136,0.279237,0.719723,0.000000,0.224176,0.234992,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/mpstat/load-64-q6-envoy-strict-r1.txt,NA,ok,0,0.847843,0.999942,0.151674,achieved+generator_drop+p99
