run_id,stage,sequence,config,payload_bytes,offered_rps,duration_s,achieved_rps,p50_us,p99_us,scheduled,generator_drops,pending,fail,overflow,reorder,achieved_ratio,schedule_ratio,generator_drop_ratio,clean,reason,raw_result
scout-8192-dpumesh-preload-refine4-v2,refine,4,dpumesh-preload,8192,56213,10,55046.000,32458.00,71758.00,562129,9676,1976,0,0,0,0.979240,0.999998,0.017213,0,achieved+generator_drop+p99,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-preload-refine4-v2.result.attempt1.txt
scout-8192-dpumesh-native-pilot1-v1,pilot,1,dpumesh-native,8192,5000,2,4998.000,314.00,638.00,10000,0,0,0,0,0,0.999600,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot1-v1.result.attempt1.txt
scout-8192-dpumesh-native-pilot2-v1,pilot,2,dpumesh-native,8192,6750,2,6748.000,290.00,579.00,13500,0,0,0,0,0,0.999704,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot2-v1.result.attempt1.txt
scout-8192-dpumesh-native-pilot3-v1,pilot,3,dpumesh-native,8192,9113,2,9113.000,227.00,552.00,18228,0,1,0,0,0,1.000000,1.000110,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot3-v1.result.attempt1.txt
scout-8192-dpumesh-native-pilot4-v1,pilot,4,dpumesh-native,8192,12303,2,12301.000,220.00,538.00,24608,0,4,0,0,0,0.999837,1.000081,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot4-v1.result.attempt1.txt
scout-8192-dpumesh-native-pilot5-v1,pilot,5,dpumesh-native,8192,16609,2,16607.000,215.00,488.00,33220,0,4,0,0,0,0.999880,1.000060,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot5-v1.result.attempt1.txt
scout-8192-dpumesh-native-pilot6-v1,pilot,6,dpumesh-native,8192,22422,2,22419.000,211.00,462.00,44844,0,4,0,0,0,0.999866,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot6-v1.result.attempt1.txt
scout-8192-dpumesh-native-pilot7-v1,pilot,7,dpumesh-native,8192,30270,2,30269.000,203.00,378.00,60540,0,3,0,0,0,0.999967,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot7-v1.result.attempt1.txt
scout-8192-dpumesh-native-pilot8-v1,pilot,8,dpumesh-native,8192,40865,2,40864.000,203.00,413.00,81732,0,6,0,0,0,0.999976,1.000024,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot8-v1.result.attempt1.txt
scout-8192-dpumesh-native-pilot9-v1,pilot,9,dpumesh-native,8192,55168,2,55165.000,208.00,394.00,110336,0,9,0,0,0,0.999946,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot9-v1.result.attempt1.txt
scout-8192-dpumesh-native-pilot10-v1,pilot,10,dpumesh-native,8192,74477,2,74473.000,207.00,465.00,148953,0,13,0,0,0,0.999946,0.999993,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot10-v1.result.attempt1.txt
scout-8192-dpumesh-native-pilot11-v1,pilot,11,dpumesh-native,8192,100544,2,100539.000,211.00,420.00,201087,0,20,0,0,0,0.999950,0.999995,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot11-v1.result.attempt1.txt
scout-8192-dpumesh-native-pilot12-v1,pilot,12,dpumesh-native,8192,135734,2,135729.000,209.00,494.00,271467,0,21,0,0,0,0.999963,0.999996,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot12-v1.result.attempt1.txt
scout-8192-dpumesh-native-pilot13-v1,pilot,13,dpumesh-native,8192,183241,2,183239.000,212.00,419.00,366479,0,34,0,0,0,0.999989,0.999992,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot13-v1.result.attempt1.txt
scout-8192-dpumesh-native-pilot14-v1,pilot,14,dpumesh-native,8192,247375,2,247376.000,203.00,294.00,494749,0,44,0,0,0,1.000004,0.999998,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot14-v1.result.attempt1.txt
scout-8192-dpumesh-native-pilot15-v1,pilot,15,dpumesh-native,8192,333956,2,333962.000,225.00,573.00,667901,0,73,0,0,0,1.000018,0.999984,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot15-v1.result.attempt1.txt
scout-8192-dpumesh-native-pilot16-v1,pilot,16,dpumesh-native,8192,450841,2,450834.000,246.00,406.00,901664,0,106,0,0,0,0.999984,0.999980,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot16-v1.result.attempt1.txt
scout-8192-dpumesh-native-pilot17-v1,pilot,17,dpumesh-native,8192,608635,2,608636.000,521.00,1433.00,1217248,0,356,0,0,0,1.000002,0.999982,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot17-v1.result.attempt1.txt
scout-8192-dpumesh-native-pilot18-v1,pilot,18,dpumesh-native,8192,610352,2,610451.000,436.00,1621.00,1220693,0,255,0,0,0,1.000162,0.999991,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-pilot18-v1.result.attempt1.txt
scout-8192-dpumesh-native-validate18-v1,validate,18,dpumesh-native,8192,610352,10,609929.000,492.00,2050.00,6103507,3944,571,0,0,0,0.999307,0.999998,0.000646,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-validate18-v1.result.attempt1.txt
scout-8192-dpumesh-native-validate18-v2,validate,18,dpumesh-native,8192,610352,10,610010.000,428.00,1284.00,6103492,3600,298,0,0,0,0.999440,0.999995,0.000590,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-dpumesh-native-validate18-v2.result.attempt1.txt
scout-8192-plain-pilot1-v1,pilot,1,plain,8192,5000,2,4998.000,160.00,279.00,10000,0,0,0,0,0,0.999600,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-pilot1-v1.result.attempt1.txt
scout-8192-plain-pilot2-v1,pilot,2,plain,8192,6750,2,6748.000,158.00,295.00,13500,0,0,0,0,0,0.999704,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-pilot2-v1.result.attempt1.txt
scout-8192-plain-pilot3-v1,pilot,3,plain,8192,9113,2,9111.000,91.00,278.00,18228,0,0,0,0,0,0.999781,1.000110,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-pilot3-v1.result.attempt1.txt
scout-8192-plain-pilot4-v1,pilot,4,plain,8192,12303,2,12300.000,139.00,293.00,24608,0,4,0,0,0,0.999756,1.000081,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-pilot4-v1.result.attempt1.txt
scout-8192-plain-pilot5-v1,pilot,5,plain,8192,16609,2,16607.000,86.00,325.00,33220,0,0,0,0,0,0.999880,1.000060,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-pilot5-v1.result.attempt1.txt
scout-8192-plain-pilot6-v1,pilot,6,plain,8192,22422,2,22420.000,86.00,325.00,44844,0,0,0,0,0,0.999911,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-pilot6-v1.result.attempt1.txt
scout-8192-plain-pilot7-v1,pilot,7,plain,8192,30270,2,30268.000,81.00,99.00,60540,0,0,0,0,0,0.999934,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-pilot7-v1.result.attempt1.txt
scout-8192-plain-pilot8-v1,pilot,8,plain,8192,40865,2,40862.000,84.00,130.00,81731,0,3,0,0,0,0.999927,1.000012,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-pilot8-v1.result.attempt1.txt
scout-8192-plain-pilot9-v1,pilot,9,plain,8192,55168,2,55164.000,79.00,143.00,110335,0,4,0,0,0,0.999927,0.999991,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-pilot9-v1.result.attempt1.txt
scout-8192-plain-pilot10-v1,pilot,10,plain,8192,74477,2,74472.000,68.00,161.00,148955,0,9,0,0,0,0.999933,1.000007,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-pilot10-v1.result.attempt1.txt
scout-8192-plain-pilot11-v1,pilot,11,plain,8192,100544,2,100540.000,72.00,187.00,201085,0,7,0,0,0,0.999960,0.999985,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-pilot11-v1.result.attempt1.txt
scout-8192-plain-pilot12-v1,pilot,12,plain,8192,135734,2,135720.000,82.00,172.00,271462,485,7,0,0,0,0.999897,0.999978,0.001787,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-pilot12-v1.result.attempt1.txt
scout-8192-plain-validate12-v1,validate,12,plain,8192,135734,10,135733.000,76.00,168.00,1357341,284,7,0,0,0,0.999993,1.000001,0.000209,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-validate12-v1.result.attempt1.txt
scout-8192-plain-validate12-v2,validate,12,plain,8192,135734,10,135734.000,79.00,163.00,1357338,329,6,0,0,0,1.000000,0.999999,0.000242,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-validate12-v2.result.attempt1.txt
scout-8192-plain-pilot13-v1,pilot,13,plain,8192,183241,2,183235.000,82.00,153.00,366475,772,10,0,0,0,0.999967,0.999981,0.002107,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-pilot13-v1.result.attempt1.txt
scout-8192-plain-validate13-v1,validate,13,plain,8192,183241,10,183242.000,80.00,153.00,1832403,0,8,0,0,0,1.000005,0.999996,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-validate13-v1.result.attempt1.txt
scout-8192-plain-validate13-v2,validate,13,plain,8192,183241,10,183242.000,82.00,160.00,1832403,729,13,0,0,0,1.000005,0.999996,0.000398,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-validate13-v2.result.attempt1.txt
scout-8192-plain-pilot14-v1,pilot,14,plain,8192,247375,2,247382.000,93.00,160.00,494746,158,14,0,0,0,1.000028,0.999992,0.000319,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-pilot14-v1.result.attempt1.txt
scout-8192-plain-pilot15-v1,pilot,15,plain,8192,333956,2,330617.000,167.00,321.00,667910,7726,32,0,0,0,0.990002,0.999997,0.011567,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-pilot15-v1.result.attempt1.txt
scout-8192-plain-validate15-v1,validate,15,plain,8192,333956,10,333925.000,225.00,571.00,3339530,605,18,0,0,0,0.999907,0.999991,0.000181,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-validate15-v1.result.attempt1.txt
scout-8192-plain-validate15-v2,validate,15,plain,8192,333956,10,333796.000,170.00,309.00,3339557,1828,51,0,0,0,0.999521,0.999999,0.000547,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-validate15-v2.result.attempt1.txt
scout-8192-plain-pilot16-v1,pilot,16,plain,8192,450841,2,390665.000,424.00,1149.00,901636,120680,84,0,0,0,0.866525,0.999949,0.133846,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-pilot16-v1.result.attempt1.txt
scout-8192-plain-validate16-v1,validate,16,plain,8192,450841,10,420750.000,418.00,992.00,4508382,301216,114,0,0,0,0.933256,0.999994,0.066812,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-validate16-v1.result.attempt1.txt
scout-8192-plain-validate16-v2,validate,16,plain,8192,450841,10,436481.000,417.00,838.00,4508354,143925,62,0,0,0,0.968148,0.999988,0.031924,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-validate16-v2.result.attempt1.txt
scout-8192-plain-refine1-v1,refine,1,plain,8192,388022,10,361244.000,387.00,1139.00,3880143,268269,19,0,0,0,0.930988,0.999980,0.069139,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-refine1-v1.result.attempt1.txt
scout-8192-plain-refine1-v2,refine,1,plain,8192,388022,10,387972.000,224.00,503.00,3880164,2378,35,0,0,0,0.999871,0.999986,0.000613,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-refine1-v2.result.attempt1.txt
scout-8192-plain-refine1-v3,refine,1,plain,8192,388022,10,387878.000,219.00,445.00,3880211,1730,85,0,0,0,0.999629,0.999998,0.000446,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-refine1-v3.result.attempt1.txt
scout-8192-plain-refine2-v1,refine,2,plain,8192,418254,10,407126.000,293.00,897.00,4182496,111249,27,0,0,0,0.973394,0.999989,0.026599,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-refine2-v1.result.attempt1.txt
scout-8192-plain-refine2-v2,refine,2,plain,8192,418254,10,386843.000,361.00,1118.00,4182494,314052,33,0,0,0,0.924900,0.999989,0.075087,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-refine2-v2.result.attempt1.txt
scout-8192-plain-refine3-v1,refine,3,plain,8192,402855,10,401314.000,275.00,713.00,4028531,15797,54,0,0,0,0.996175,0.999995,0.003921,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-refine3-v1.result.attempt1.txt
scout-8192-plain-refine3-v2,refine,3,plain,8192,402855,10,338147.000,450.00,1429.00,4028468,647325,14,0,0,0,0.839376,0.999980,0.160688,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-refine3-v2.result.attempt1.txt
scout-8192-plain-refine4-v1,refine,4,plain,8192,395369,10,375317.000,286.00,1095.00,3953605,200429,11,0,0,0,0.949283,0.999979,0.050695,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-refine4-v1.result.attempt1.txt
scout-8192-plain-refine4-v2,refine,4,plain,8192,395369,10,395271.000,231.00,546.00,3953658,1001,51,0,0,0,0.999752,0.999992,0.000253,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-refine4-v2.result.attempt1.txt
scout-8192-plain-refine4-v3,refine,4,plain,8192,395369,10,395208.000,236.00,587.00,3953684,2912,49,0,0,0,0.999593,0.999998,0.000737,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-plain-refine4-v3.result.attempt1.txt
scout-8192-envoy-permissive-pilot1-v1,pilot,1,envoy-permissive,8192,5000,2,4999.000,354.00,447.00,10000,0,0,0,0,0,0.999800,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-pilot1-v1.result.attempt1.txt
scout-8192-envoy-permissive-pilot2-v1,pilot,2,envoy-permissive,8192,6750,2,6749.000,346.00,459.00,13500,0,0,0,0,0,0.999852,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-pilot2-v1.result.attempt1.txt
scout-8192-envoy-permissive-pilot3-v1,pilot,3,envoy-permissive,8192,9113,2,9111.000,184.00,448.00,18228,0,0,0,0,0,0.999781,1.000110,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-pilot3-v1.result.attempt1.txt
scout-8192-envoy-permissive-pilot4-v1,pilot,4,envoy-permissive,8192,12303,2,12299.000,189.00,541.00,24608,0,4,0,0,0,0.999675,1.000081,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-pilot4-v1.result.attempt1.txt
scout-8192-envoy-permissive-pilot5-v1,pilot,5,envoy-permissive,8192,16609,2,16606.000,186.00,455.00,33220,0,3,0,0,0,0.999819,1.000060,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-pilot5-v1.result.attempt1.txt
scout-8192-envoy-permissive-pilot6-v1,pilot,6,envoy-permissive,8192,22422,2,22420.000,164.00,531.00,44844,0,2,0,0,0,0.999911,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-pilot6-v1.result.attempt1.txt
scout-8192-envoy-permissive-pilot7-v1,pilot,7,envoy-permissive,8192,30270,2,30267.000,165.00,314.00,60540,0,4,0,0,0,0.999901,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-pilot7-v1.result.attempt1.txt
scout-8192-envoy-permissive-pilot8-v1,pilot,8,envoy-permissive,8192,40865,2,40863.000,268.00,404.00,81728,0,6,0,0,0,0.999951,0.999976,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-pilot8-v1.result.attempt1.txt
scout-8192-envoy-permissive-pilot9-v1,pilot,9,envoy-permissive,8192,55168,2,55167.000,275.00,396.00,110334,0,11,0,0,0,0.999982,0.999982,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-pilot9-v1.result.attempt1.txt
scout-8192-envoy-permissive-pilot10-v1,pilot,10,envoy-permissive,8192,74477,2,74475.000,285.00,429.00,148951,0,19,0,0,0,0.999973,0.999980,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-pilot10-v1.result.attempt1.txt
scout-8192-envoy-permissive-pilot11-v1,pilot,11,envoy-permissive,8192,100544,2,100535.000,282.00,425.00,201081,0,25,0,0,0,0.999910,0.999965,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-pilot11-v1.result.attempt1.txt
scout-8192-envoy-permissive-pilot12-v1,pilot,12,envoy-permissive,8192,135734,2,135727.000,335.00,508.00,271468,0,41,0,0,0,0.999948,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-pilot12-v1.result.attempt1.txt
scout-8192-envoy-permissive-pilot13-v1,pilot,13,envoy-permissive,8192,183241,2,183237.000,498.00,735.00,366455,0,75,0,0,0,0.999978,0.999926,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-pilot13-v1.result.attempt1.txt
scout-8192-envoy-permissive-pilot14-v1,pilot,14,envoy-permissive,8192,247375,2,243286.000,2897.00,4067.00,494623,8783,527,0,0,0,0.983470,0.999743,0.017757,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-pilot14-v1.result.attempt1.txt
scout-8192-envoy-permissive-validate14-v1,validate,14,envoy-permissive,8192,247375,10,242484.000,2970.00,4037.00,2473558,49379,556,0,0,0,0.980228,0.999922,0.019963,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-validate14-v1.result.attempt1.txt
scout-8192-envoy-permissive-validate14-v2,validate,14,envoy-permissive,8192,247375,10,247374.000,1519.00,2932.00,2473671,652,349,0,0,0,0.999996,0.999968,0.000264,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-validate14-v2.result.attempt1.txt
scout-8192-envoy-permissive-validate14-v3,validate,14,envoy-permissive,8192,247375,10,247360.000,1511.00,3026.00,2473744,910,337,0,0,0,0.999939,0.999998,0.000368,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-validate14-v3.result.attempt1.txt
scout-8192-envoy-permissive-pilot15-v1,pilot,15,envoy-permissive,8192,333956,2,253437.000,3617.00,4575.00,667758,160871,812,0,0,0,0.758893,0.999769,0.240912,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-pilot15-v1.result.attempt1.txt
scout-8192-envoy-permissive-validate15-v1,validate,15,envoy-permissive,8192,333956,10,254667.000,3693.00,4594.00,3339319,793200,755,0,0,0,0.762577,0.999928,0.237533,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-validate15-v1.result.attempt1.txt
scout-8192-envoy-permissive-validate15-v2,validate,15,envoy-permissive,8192,333956,10,253859.000,3703.00,4610.00,3339406,801243,759,0,0,0,0.760157,0.999954,0.239936,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-validate15-v2.result.attempt1.txt
scout-8192-envoy-permissive-refine1-v1,refine,1,envoy-permissive,8192,287424,10,258537.000,3210.00,4071.00,2874166,289163,732,0,0,0,0.899497,0.999974,0.100608,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-refine1-v1.result.attempt1.txt
scout-8192-envoy-permissive-refine1-v2,refine,1,envoy-permissive,8192,287424,10,242607.000,3543.00,4477.00,2874090,448377,788,0,0,0,0.844074,0.999948,0.156007,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-refine1-v2.result.attempt1.txt
scout-8192-envoy-permissive-refine2-v1,refine,2,envoy-permissive,8192,266649,10,258822.000,2914.00,3769.00,2666373,78582,679,0,0,0,0.970647,0.999956,0.029471,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-refine2-v1.result.attempt1.txt
scout-8192-envoy-permissive-refine2-v2,refine,2,envoy-permissive,8192,266649,10,243793.000,3263.00,4247.00,2666458,228819,710,0,0,0,0.914284,0.999988,0.085814,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-refine2-v2.result.attempt1.txt
scout-8192-envoy-permissive-refine3-v1,refine,3,envoy-permissive,8192,256831,10,256071.000,2556.00,3537.00,2568170,8142,521,0,0,0,0.997041,0.999945,0.003170,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-refine3-v1.result.attempt1.txt
scout-8192-envoy-permissive-refine3-v2,refine,3,envoy-permissive,8192,256831,10,243688.000,3134.00,4122.00,2568103,131559,680,0,0,0,0.948826,0.999919,0.051228,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-refine3-v2.result.attempt1.txt
scout-8192-envoy-permissive-refine4-v1,refine,4,envoy-permissive,8192,252059,10,242808.000,3091.00,4062.00,2520557,92647,673,0,0,0,0.963298,0.999987,0.036757,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-refine4-v1.result.attempt1.txt
scout-8192-envoy-permissive-refine4-v2,refine,4,envoy-permissive,8192,252059,10,241540.000,3087.00,4093.00,2520546,105269,675,0,0,0,0.958268,0.999983,0.041764,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-8192-envoy-permissive-refine4-v2.result.attempt1.txt
