config,body,role,layer,dso,symbol,samples,cores
grpc-tcp,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::ServerCallData::WakeInsideCombiner,51,0.00722
grpc-tcp,48,server,kernel,[kernel.kallsyms],update_load_avg,48,0.0068
grpc-tcp,48,server,runtime,libc.so.6,_int_free,46,0.00651
grpc-tcp,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,43,0.00609
grpc-tcp,48,server,kernel,[kernel.kallsyms],__update_load_avg_se,42,0.00595
grpc-tcp,48,server,kernel,[kernel.kallsyms],enqueue_task_fair,39,0.00552
grpc-tcp,48,server,kernel,[kernel.kallsyms],__schedule,38,0.00538
grpc-tcp,48,server,kernel,[kernel.kallsyms],update_curr,38,0.00538
grpc-tcp,48,server,kernel,[kernel.kallsyms],update_cfs_group,36,0.0051
grpc-tcp,48,server,kernel,[kernel.kallsyms],__calc_delta,36,0.0051
grpc-tcp,48,server,grpc,echo_grpc,grpc_core::MultiProducerSingleConsumerQueue::Push,35,0.00496
grpc-tcp,48,server,kernel,[kernel.kallsyms],nft_do_chain,34,0.00482
grpc-tcp,48,server,kernel,[kernel.kallsyms],tcp_recvmsg_locked,32,0.00453
grpc-tcp,48,server,kernel,[kernel.kallsyms],__switch_to,32,0.00453
grpc-tcp,48,server,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,31,0.00439
grpc-tcp,48,server,grpc,echo_grpc,grpc_core::CallCombiner::Stop,30,0.00425
grpc-tcp,48,server,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,29,0.00411
grpc-tcp,48,server,kernel,[kernel.kallsyms],_raw_spin_lock,24,0.0034
grpc-tcp,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::ServerCallData::StartBatch,23,0.00326
grpc-tcp,48,server,kernel,[kernel.kallsyms],native_sched_clock,23,0.00326
grpc-tcp,48,server,kernel,[kernel.kallsyms],exit_to_user_mode_loop,23,0.00326
grpc-tcp,48,server,grpc,echo_grpc,grpc_combiner_continue_exec_ctx,23,0.00326
grpc-tcp,48,server,kernel,[kernel.kallsyms],save_fpregs_to_fpstate,23,0.00326
grpc-tcp,48,server,runtime,libc.so.6,cfree@GLIBC_2.2.5,23,0.00326
grpc-tcp,48,server,grpc,echo_grpc,grpc_chttp2_perform_read,22,0.00312
grpc-tcp,48,server,runtime,libc.so.6,_int_malloc,22,0.00312
grpc-tcp,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::BaseCallData::ReceiveMessage::WakeInsideCombiner,22,0.00312
grpc-tcp,48,server,kernel,[kernel.kallsyms],prepare_task_switch,21,0.00297
grpc-tcp,48,server,kernel,[kernel.kallsyms],copy_user_enhanced_fast_string,21,0.00297
grpc-tcp,48,server,kernel,[kernel.kallsyms],aa_dfa_match_len,20,0.00283
grpc-tcp,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::BaseCallData::BaseCallData,20,0.00283
grpc-tcp,48,client,kernel,[kernel.kallsyms],psi_group_change,154,0.02171
grpc-tcp,48,client,grpc,bench_grpc,absl::lts_20250512::Mutex::Unlock,135,0.01903
grpc-tcp,48,client,kernel,[kernel.kallsyms],nft_do_chain,97,0.01367
grpc-tcp,48,client,runtime,libc.so.6,malloc,93,0.01311
grpc-tcp,48,client,grpc,bench_grpc,absl::lts_20250512::Mutex::Lock,92,0.01297
grpc-tcp,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::~Flusher,84,0.01184
grpc-tcp,48,client,runtime,libc.so.6,_int_free,81,0.01142
grpc-tcp,48,client,runtime,libc.so.6,_int_malloc,74,0.01043
grpc-tcp,48,client,kernel,[kernel.kallsyms],entry_SYSCALL_64,70,0.00987
grpc-tcp,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::Flusher,66,0.0093
grpc-tcp,48,client,kernel,[kernel.kallsyms],__nf_conntrack_find_get,64,0.00902
grpc-tcp,48,client,grpc,bench_grpc,grpc_core::MultiProducerSingleConsumerQueue::Push,59,0.00832
grpc-tcp,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::ClientCallData::PollContext::Run,57,0.00804
grpc-tcp,48,client,vdso,[vdso],[unknown],55,0.00775
grpc-tcp,48,client,kernel,[kernel.kallsyms],_raw_spin_lock,53,0.00747
grpc-tcp,48,client,kernel,[kernel.kallsyms],__calc_delta,51,0.00719
grpc-tcp,48,client,grpc,bench_grpc,_ZN9grpc_core5TableIJNS_15metadata_detail5ValueINS_17LbCostBinMetadataEvEENS2_INS_17GrpcStatusContextEvEENS2_INS_22W3CTraceParentMetadataEvEENS2_INS_22XForwardedHostMetadataEvEENS2_INS_21XForwardedForMetadataEvEENS2_INS_18XEnvoyPeerMetadataEvEENS2_INS_15LbTokenMetadataEvEENS2_INS_10PeerStringEvEENS2_INS_19GrpcTagsBinMetadataEvEENS2_INS_20GrpcTraceBinMetadataEvEENS2_INS_26GrpcServerStatsBinMetadataEvEENS2_INS_30EndpointLoadMetricsBinMetadataEvEENS2_INS_12HostMetadataEvEENS2_INS_19GrpcMessageMetadataEvEENS2_INS_17UserAgentMetadataEvEENS2_INS_21HttpAuthorityMetadataEvEENS2_INS_16HttpPathMetadataEvEENS2_INS_27GrpcRetryPushbackMsMetadataEvEENS2_INS_19GrpcTimeoutMetadataEvEENS2_INS_25GrpcLbClientStatsMetadataEvEENS2_INS_20GrpcRegisteredMethodEvEENS2_INS_27GrpcInternalEncodingRequestEvEENS2_INS_20GrpcEncodingMetadataEvEENS2_INS_18HttpStatusMetadataEvEENS2_INS_31GrpcPreviousRpcAttemptsMetadataEvEENS2_INS_18GrpcStatusMetadataEvEENS2_INS_12WaitForReadyEvEENS2_INS_22GrpcStreamNetworkStateEvEENS2_INS_26GrpcAcceptEncodingMetadataEvEENS2_INS_10GrpcTarPitEvEENS2_INS_20GrpcCallWasCancelledEvEENS2_INS_10TeMetadataEvEENS2_INS_19ContentTypeMetadataEvEENS2_INS_18HttpSchemeMetadataEvEENS2_INS_18GrpcStatusFromWireEvEENS2_INS_18HttpMethodMetadataEvEENS2_INS_16GrpcTrailersOnlyEvEENS2_INS_18IsTransparentRetryEvEEEE4MoveILb1EJLm0ELm1ELm2ELm3ELm4ELm5ELm6ELm7ELm8ELm9ELm10ELm11ELm12ELm13ELm14ELm15ELm16ELm17ELm18ELm19ELm20ELm21ELm22ELm23ELm24ELm25ELm26ELm27ELm28ELm29ELm30ELm31ELm32ELm33ELm34ELm35ELm36ELm37EEEEvSt16integer_sequenceImJXspT0_EEEOS27_.isra.0,51,0.00719
grpc-tcp,48,client,kernel,[kernel.kallsyms],__update_load_avg_se,48,0.00677
grpc-tcp,48,client,kernel,[kernel.kallsyms],update_cfs_group,47,0.00663
grpc-tcp,48,client,kernel,[kernel.kallsyms],update_load_avg,44,0.0062
grpc-tcp,48,client,kernel,[kernel.kallsyms],strncpy,42,0.00592
grpc-tcp,48,client,kernel,[kernel.kallsyms],update_curr,41,0.00578
grpc-tcp,48,client,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,35,0.00493
grpc-tcp,48,client,kernel,[kernel.kallsyms],enqueue_task_fair,35,0.00493
grpc-tcp,48,client,kernel,[kernel.kallsyms],enqueue_entity,35,0.00493
grpc-tcp,48,client,grpc,bench_grpc,grpc_core::CallCombiner::Start,33,0.00465
grpc-tcp,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::ClientCallData::WakeInsideCombiner,33,0.00465
grpc-tcp,48,client,grpc,bench_grpc,_ZN9grpc_core5TableIJNS_15metadata_detail5ValueINS_17LbCostBinMetadataEvEENS2_INS_17GrpcStatusContextEvEENS2_INS_22W3CTraceParentMetadataEvEENS2_INS_22XForwardedHostMetadataEvEENS2_INS_21XForwardedForMetadataEvEENS2_INS_18XEnvoyPeerMetadataEvEENS2_INS_15LbTokenMetadataEvEENS2_INS_10PeerStringEvEENS2_INS_19GrpcTagsBinMetadataEvEENS2_INS_20GrpcTraceBinMetadataEvEENS2_INS_26GrpcServerStatsBinMetadataEvEENS2_INS_30EndpointLoadMetricsBinMetadataEvEENS2_INS_12HostMetadataEvEENS2_INS_19GrpcMessageMetadataEvEENS2_INS_17UserAgentMetadataEvEENS2_INS_21HttpAuthorityMetadataEvEENS2_INS_16HttpPathMetadataEvEENS2_INS_27GrpcRetryPushbackMsMetadataEvEENS2_INS_19GrpcTimeoutMetadataEvEENS2_INS_25GrpcLbClientStatsMetadataEvEENS2_INS_20GrpcRegisteredMethodEvEENS2_INS_27GrpcInternalEncodingRequestEvEENS2_INS_20GrpcEncodingMetadataEvEENS2_INS_18HttpStatusMetadataEvEENS2_INS_31GrpcPreviousRpcAttemptsMetadataEvEENS2_INS_18GrpcStatusMetadataEvEENS2_INS_12WaitForReadyEvEENS2_INS_22GrpcStreamNetworkStateEvEENS2_INS_26GrpcAcceptEncodingMetadataEvEENS2_INS_10GrpcTarPitEvEENS2_INS_20GrpcCallWasCancelledEvEENS2_INS_10TeMetadataEvEENS2_INS_19ContentTypeMetadataEvEENS2_INS_18HttpSchemeMetadataEvEENS2_INS_18GrpcStatusFromWireEvEENS2_INS_18HttpMethodMetadataEvEENS2_INS_16GrpcTrailersOnlyEvEENS2_INS_18IsTransparentRetryEvEEEE8DestructIJLm0ELm1ELm2ELm3ELm4ELm5ELm6ELm7ELm8ELm9ELm10ELm11ELm12ELm13ELm14ELm15ELm16ELm17ELm18ELm19ELm20ELm21ELm22ELm23ELm24ELm25ELm26ELm27ELm28ELm29ELm30ELm31ELm32ELm33ELm34ELm35ELm36ELm37EEEEvSt16integer_sequenceImJXspT_EEE.isra.0,32,0.00451
grpc-tcp,48,client,kernel,[kernel.kallsyms],__schedule,30,0.00423
grpc-tcp,48,client,kernel,[kernel.kallsyms],__switch_to,30,0.00423
grpc-tcp,48,client,kernel,[kernel.kallsyms],native_queued_spin_lock_slowpath.part.0,30,0.00423
grpc-tcp,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::BaseCallData::BaseCallData,30,0.00423
grpc-tcp,48,client,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,29,0.00409
grpc-tcp,48,client,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,29,0.00409
grpc-tcp,48,client,grpc,bench_grpc,absl::lts_20250512::Mutex::UnlockSlow,28,0.00395
grpc-tcp,48,client,grpc,bench_grpc,"grpc_core::MetadataMap<grpc_metadata_batch, grpc_core::HttpPathMetadata, grpc_core::HttpAuthorityMetadata, grpc_core::HttpMethodMetadata, grpc_core::HttpStatusMetadata, grpc_core::HttpSchemeMetadata, grpc_core::ContentTypeMetadata, grpc_core::TeMetadata, grpc_core::GrpcEncodingMetadata, grpc_core::GrpcInternalEncodingRequest, grpc_core::GrpcAcceptEncodingMetadata, grpc_core::GrpcStatusMetadata, grpc_core::GrpcTimeoutMetadata, grpc_core::GrpcPreviousRpcAttemptsMetadata, grpc_core::GrpcRetryPushbackMsMetadata, grpc_core::UserAgentMetadata, grpc_core::GrpcMessageMetadata, grpc_core::HostMetadata, grpc_core::EndpointLoadMetricsBinMetadata, grpc_core::GrpcServerStatsBinMetadata, grpc_core::GrpcTraceBinMetadata, grpc_core::GrpcTagsBinMetadata, grpc_core::GrpcLbClientStatsMetadata, grpc_core::LbCostBinMetadata, grpc_core::LbTokenMetadata, grpc_core::XEnvoyPeerMetadata, grpc_core::XForwardedForMetadata, grpc_core::XForwardedHostMetadata, grpc_core::W3CTraceParentMetadata, grpc_core::GrpcStreamNetworkState, grpc_core::PeerString, grpc_core::GrpcStatusContext, grpc_core::GrpcStatusFromWire, grpc_core::GrpcCallWasCancelled, grpc_core::WaitForReady, grpc_core::IsTransparentRetry, grpc_core::GrpcTrailersOnly, grpc_core::GrpcTarPit, grpc_core::GrpcRegisteredMethod>::Clear",28,0.00395
grpc-tcp,48,client,grpc,bench_grpc,grpc_core::promise_filter_detail::ClientCallData::StartPromise,28,0.00395
grpc-tcp,48,client,kernel,[kernel.kallsyms],copy_user_enhanced_fast_string,27,0.00381
grpc-tcp,48,client,grpc,bench_grpc,grpc_core::FilterStackCall::Create,26,0.00367
grpc-tcp,48,client,kernel,[kernel.kallsyms],__fget_files,26,0.00367
grpc-tcp,48,server,grpc,echo_grpc,absl::lts_20250512::Mutex::Unlock,191,0.02688
grpc-tcp,48,server,grpc,echo_grpc,absl::lts_20250512::Mutex::Lock,160,0.02251
grpc-tcp,48,server,kernel,[kernel.kallsyms],psi_group_change,121,0.01703
grpc-tcp,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::~Flusher,112,0.01576
grpc-tcp,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::Flusher,96,0.01351
grpc-tcp,48,server,runtime,libc.so.6,malloc,94,0.01323
grpc-tcp,48,server,kernel,[kernel.kallsyms],nft_do_chain,91,0.0128
grpc-tcp,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::ServerCallData::WakeInsideCombiner,90,0.01266
grpc-tcp,48,server,vdso,[vdso],[unknown],77,0.01083
grpc-tcp,48,server,runtime,libc.so.6,_int_malloc,73,0.01027
grpc-tcp,48,server,runtime,libc.so.6,_int_free,71,0.00999
grpc-tcp,48,server,kernel,[kernel.kallsyms],__nf_conntrack_find_get,63,0.00886
grpc-tcp,48,server,grpc,echo_grpc,grpc_core::MultiProducerSingleConsumerQueue::Push,45,0.00633
grpc-tcp,48,server,kernel,[kernel.kallsyms],entry_SYSCALL_64,44,0.00619
grpc-tcp,48,server,kernel,[kernel.kallsyms],__update_load_avg_se,43,0.00605
grpc-tcp,48,server,kernel,[kernel.kallsyms],strncpy,41,0.00577
grpc-tcp,48,server,runtime,libc.so.6,cfree@GLIBC_2.2.5,40,0.00563
grpc-tcp,48,server,kernel,[kernel.kallsyms],__calc_delta,39,0.00549
grpc-tcp,48,server,kernel,[kernel.kallsyms],copy_user_enhanced_fast_string,39,0.00549
grpc-tcp,48,server,grpc,echo_grpc,grpc_core::CallCombiner::Stop,37,0.00521
grpc-tcp,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,36,0.00507
grpc-tcp,48,server,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,35,0.00492
grpc-tcp,48,server,grpc,echo_grpc,grpc_core::FilterStackCall::StartBatch,34,0.00478
grpc-tcp,48,server,kernel,[kernel.kallsyms],update_load_avg,34,0.00478
grpc-tcp,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::ServerCallData::StartBatch,34,0.00478
grpc-tcp,48,server,kernel,[kernel.kallsyms],update_cfs_group,32,0.0045
grpc-tcp,48,server,grpc,echo_grpc,grpc_core::CallCombiner::Start,32,0.0045
grpc-tcp,48,server,grpc,echo_grpc,grpc_call_arena_alloc,31,0.00436
grpc-tcp,48,server,kernel,[kernel.kallsyms],enqueue_task_fair,31,0.00436
grpc-tcp,48,server,kernel,[kernel.kallsyms],tcp_recvmsg_locked,30,0.00422
grpc-tcp,48,server,kernel,[kernel.kallsyms],aa_dfa_match_len,29,0.00408
grpc-tcp,48,server,grpc,echo_grpc,grpc_combiner_continue_exec_ctx,28,0.00394
grpc-tcp,48,server,kernel,[kernel.kallsyms],_raw_spin_lock,27,0.0038
grpc-tcp,48,server,kernel,[kernel.kallsyms],nf_conntrack_in,27,0.0038
grpc-tcp,48,server,grpc,echo_grpc,absl::lts_20250512::Mutex::UnlockSlow,27,0.0038
grpc-tcp,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::BaseCallData::BaseCallData,27,0.0038
grpc-tcp,48,server,grpc,echo_grpc,grpc_core::promise_filter_detail::ServerCallData::ServerCallData,26,0.00366
grpc-tcp,48,server,kernel,[kernel.kallsyms],save_fpregs_to_fpstate,26,0.00366
grpc-tcp,48,server,kernel,[kernel.kallsyms],update_curr,26,0.00366
grpc-tcp,48,server,kernel,[kernel.kallsyms],__siphash_unaligned,26,0.00366
grpc-tcp,1008,client,kernel,[kernel.kallsyms],psi_group_change,162,0.02281
grpc-tcp,1008,client,grpc,bench_grpc,absl::lts_20250512::Mutex::Unlock,122,0.01718
grpc-tcp,1008,client,grpc,bench_grpc,absl::lts_20250512::Mutex::Lock,96,0.01352
grpc-tcp,1008,client,runtime,libc.so.6,malloc,90,0.01267
grpc-tcp,1008,client,vdso,[vdso],[unknown],69,0.00972
grpc-tcp,1008,client,kernel,[kernel.kallsyms],__update_load_avg_se,64,0.00901
grpc-tcp,1008,client,kernel,[kernel.kallsyms],entry_SYSCALL_64,62,0.00873
grpc-tcp,1008,client,runtime,libc.so.6,_int_free,62,0.00873
grpc-tcp,1008,client,grpc,bench_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::~Flusher,61,0.00859
grpc-tcp,1008,client,runtime,libc.so.6,_int_malloc,61,0.00859
grpc-tcp,1008,client,kernel,[kernel.kallsyms],update_cfs_group,61,0.00859
grpc-tcp,1008,client,kernel,[kernel.kallsyms],copy_user_enhanced_fast_string,60,0.00845
grpc-tcp,1008,client,kernel,[kernel.kallsyms],_raw_spin_lock,53,0.00746
grpc-tcp,1008,client,kernel,[kernel.kallsyms],nft_do_chain,53,0.00746
grpc-tcp,1008,client,kernel,[kernel.kallsyms],enqueue_task_fair,53,0.00746
grpc-tcp,1008,client,grpc,bench_grpc,grpc_core::promise_filter_detail::ClientCallData::PollContext::Run,53,0.00746
grpc-tcp,1008,client,kernel,[kernel.kallsyms],__calc_delta,52,0.00732
grpc-tcp,1008,client,kernel,[kernel.kallsyms],update_load_avg,48,0.00676
grpc-tcp,1008,client,kernel,[kernel.kallsyms],__nf_conntrack_find_get,48,0.00676
grpc-tcp,1008,client,grpc,bench_grpc,_ZN9grpc_core5TableIJNS_15metadata_detail5ValueINS_17LbCostBinMetadataEvEENS2_INS_17GrpcStatusContextEvEENS2_INS_22W3CTraceParentMetadataEvEENS2_INS_22XForwardedHostMetadataEvEENS2_INS_21XForwardedForMetadataEvEENS2_INS_18XEnvoyPeerMetadataEvEENS2_INS_15LbTokenMetadataEvEENS2_INS_10PeerStringEvEENS2_INS_19GrpcTagsBinMetadataEvEENS2_INS_20GrpcTraceBinMetadataEvEENS2_INS_26GrpcServerStatsBinMetadataEvEENS2_INS_30EndpointLoadMetricsBinMetadataEvEENS2_INS_12HostMetadataEvEENS2_INS_19GrpcMessageMetadataEvEENS2_INS_17UserAgentMetadataEvEENS2_INS_21HttpAuthorityMetadataEvEENS2_INS_16HttpPathMetadataEvEENS2_INS_27GrpcRetryPushbackMsMetadataEvEENS2_INS_19GrpcTimeoutMetadataEvEENS2_INS_25GrpcLbClientStatsMetadataEvEENS2_INS_20GrpcRegisteredMethodEvEENS2_INS_27GrpcInternalEncodingRequestEvEENS2_INS_20GrpcEncodingMetadataEvEENS2_INS_18HttpStatusMetadataEvEENS2_INS_31GrpcPreviousRpcAttemptsMetadataEvEENS2_INS_18GrpcStatusMetadataEvEENS2_INS_12WaitForReadyEvEENS2_INS_22GrpcStreamNetworkStateEvEENS2_INS_26GrpcAcceptEncodingMetadataEvEENS2_INS_10GrpcTarPitEvEENS2_INS_20GrpcCallWasCancelledEvEENS2_INS_10TeMetadataEvEENS2_INS_19ContentTypeMetadataEvEENS2_INS_18HttpSchemeMetadataEvEENS2_INS_18GrpcStatusFromWireEvEENS2_INS_18HttpMethodMetadataEvEENS2_INS_16GrpcTrailersOnlyEvEENS2_INS_18IsTransparentRetryEvEEEE4MoveILb1EJLm0ELm1ELm2ELm3ELm4ELm5ELm6ELm7ELm8ELm9ELm10ELm11ELm12ELm13ELm14ELm15ELm16ELm17ELm18ELm19ELm20ELm21ELm22ELm23ELm24ELm25ELm26ELm27ELm28ELm29ELm30ELm31ELm32ELm33ELm34ELm35ELm36ELm37EEEEvSt16integer_sequenceImJXspT0_EEEOS27_.isra.0,47,0.00662
grpc-tcp,1008,client,grpc,bench_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::Flusher,45,0.00634
grpc-tcp,1008,client,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,44,0.0062
grpc-tcp,1008,client,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,43,0.00605
grpc-tcp,1008,client,kernel,[kernel.kallsyms],update_curr,42,0.00591
grpc-tcp,1008,client,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,38,0.00535
grpc-tcp,1008,client,kernel,[kernel.kallsyms],__schedule,31,0.00436
grpc-tcp,1008,client,grpc,bench_grpc,_ZN9grpc_core5TableIJNS_15metadata_detail5ValueINS_17LbCostBinMetadataEvEENS2_INS_17GrpcStatusContextEvEENS2_INS_22W3CTraceParentMetadataEvEENS2_INS_22XForwardedHostMetadataEvEENS2_INS_21XForwardedForMetadataEvEENS2_INS_18XEnvoyPeerMetadataEvEENS2_INS_15LbTokenMetadataEvEENS2_INS_10PeerStringEvEENS2_INS_19GrpcTagsBinMetadataEvEENS2_INS_20GrpcTraceBinMetadataEvEENS2_INS_26GrpcServerStatsBinMetadataEvEENS2_INS_30EndpointLoadMetricsBinMetadataEvEENS2_INS_12HostMetadataEvEENS2_INS_19GrpcMessageMetadataEvEENS2_INS_17UserAgentMetadataEvEENS2_INS_21HttpAuthorityMetadataEvEENS2_INS_16HttpPathMetadataEvEENS2_INS_27GrpcRetryPushbackMsMetadataEvEENS2_INS_19GrpcTimeoutMetadataEvEENS2_INS_25GrpcLbClientStatsMetadataEvEENS2_INS_20GrpcRegisteredMethodEvEENS2_INS_27GrpcInternalEncodingRequestEvEENS2_INS_20GrpcEncodingMetadataEvEENS2_INS_18HttpStatusMetadataEvEENS2_INS_31GrpcPreviousRpcAttemptsMetadataEvEENS2_INS_18GrpcStatusMetadataEvEENS2_INS_12WaitForReadyEvEENS2_INS_22GrpcStreamNetworkStateEvEENS2_INS_26GrpcAcceptEncodingMetadataEvEENS2_INS_10GrpcTarPitEvEENS2_INS_20GrpcCallWasCancelledEvEENS2_INS_10TeMetadataEvEENS2_INS_19ContentTypeMetadataEvEENS2_INS_18HttpSchemeMetadataEvEENS2_INS_18GrpcStatusFromWireEvEENS2_INS_18HttpMethodMetadataEvEENS2_INS_16GrpcTrailersOnlyEvEENS2_INS_18IsTransparentRetryEvEEEE8DestructIJLm0ELm1ELm2ELm3ELm4ELm5ELm6ELm7ELm8ELm9ELm10ELm11ELm12ELm13ELm14ELm15ELm16ELm17ELm18ELm19ELm20ELm21ELm22ELm23ELm24ELm25ELm26ELm27ELm28ELm29ELm30ELm31ELm32ELm33ELm34ELm35ELm36ELm37EEEEvSt16integer_sequenceImJXspT_EEE.isra.0,31,0.00436
grpc-tcp,1008,client,kernel,[kernel.kallsyms],strncpy,31,0.00436
grpc-tcp,1008,client,kernel,[kernel.kallsyms],native_sched_clock,30,0.00422
grpc-tcp,1008,client,kernel,[kernel.kallsyms],__switch_to,29,0.00408
grpc-tcp,1008,client,grpc,bench_grpc,absl::lts_20250512::Mutex::UnlockSlow,29,0.00408
grpc-tcp,1008,client,kernel,[kernel.kallsyms],nf_ct_seq_offset,28,0.00394
grpc-tcp,1008,client,kernel,[kernel.kallsyms],native_queued_spin_lock_slowpath.part.0,27,0.0038
grpc-tcp,1008,client,grpc,bench_grpc,grpc_core::promise_filter_detail::ClientCallData::WakeInsideCombiner,27,0.0038
grpc-tcp,1008,client,kernel,[kernel.kallsyms],save_fpregs_to_fpstate,26,0.00366
grpc-tcp,1008,client,kernel,[kernel.kallsyms],tcp_recvmsg_locked,26,0.00366
grpc-tcp,1008,client,grpc,bench_grpc,grpc_core::promise_filter_detail::BaseCallData::BaseCallData,26,0.00366
grpc-tcp,1008,client,grpc,bench_grpc,"grpc_core::MetadataMap<grpc_metadata_batch, grpc_core::HttpPathMetadata, grpc_core::HttpAuthorityMetadata, grpc_core::HttpMethodMetadata, grpc_core::HttpStatusMetadata, grpc_core::HttpSchemeMetadata, grpc_core::ContentTypeMetadata, grpc_core::TeMetadata, grpc_core::GrpcEncodingMetadata, grpc_core::GrpcInternalEncodingRequest, grpc_core::GrpcAcceptEncodingMetadata, grpc_core::GrpcStatusMetadata, grpc_core::GrpcTimeoutMetadata, grpc_core::GrpcPreviousRpcAttemptsMetadata, grpc_core::GrpcRetryPushbackMsMetadata, grpc_core::UserAgentMetadata, grpc_core::GrpcMessageMetadata, grpc_core::HostMetadata, grpc_core::EndpointLoadMetricsBinMetadata, grpc_core::GrpcServerStatsBinMetadata, grpc_core::GrpcTraceBinMetadata, grpc_core::GrpcTagsBinMetadata, grpc_core::GrpcLbClientStatsMetadata, grpc_core::LbCostBinMetadata, grpc_core::LbTokenMetadata, grpc_core::XEnvoyPeerMetadata, grpc_core::XForwardedForMetadata, grpc_core::XForwardedHostMetadata, grpc_core::W3CTraceParentMetadata, grpc_core::GrpcStreamNetworkState, grpc_core::PeerString, grpc_core::GrpcStatusContext, grpc_core::GrpcStatusFromWire, grpc_core::GrpcCallWasCancelled, grpc_core::WaitForReady, grpc_core::IsTransparentRetry, grpc_core::GrpcTrailersOnly, grpc_core::GrpcTarPit, grpc_core::GrpcRegisteredMethod>::Clear",26,0.00366
grpc-tcp,1008,client,kernel,[kernel.kallsyms],reweight_entity,26,0.00366
grpc-tcp,1008,client,grpc,bench_grpc,grpc_slice_buffer_reset_and_unref,26,0.00366
grpc-tcp,1008,server,grpc,echo_grpc,absl::lts_20250512::Mutex::Unlock,163,0.02293
grpc-tcp,1008,server,grpc,echo_grpc,absl::lts_20250512::Mutex::Lock,138,0.01941
grpc-tcp,1008,server,kernel,[kernel.kallsyms],psi_group_change,136,0.01913
grpc-tcp,1008,server,grpc,echo_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::~Flusher,100,0.01407
grpc-tcp,1008,server,grpc,echo_grpc,grpc_core::promise_filter_detail::BaseCallData::Flusher::Flusher,77,0.01083
grpc-tcp,1008,server,kernel,[kernel.kallsyms],copy_user_enhanced_fast_string,73,0.01027
grpc-tcp,1008,server,grpc,echo_grpc,grpc_core::promise_filter_detail::ServerCallData::WakeInsideCombiner,71,0.00999
grpc-tcp,1008,server,runtime,libc.so.6,malloc,69,0.00971
grpc-tcp,1008,server,kernel,[kernel.kallsyms],entry_SYSCALL_64,62,0.00872
grpc-tcp,1008,server,vdso,[vdso],[unknown],56,0.00788
grpc-tcp,1008,server,runtime,libc.so.6,_int_malloc,51,0.00717
grpc-tcp,1008,server,kernel,[kernel.kallsyms],nft_do_chain,50,0.00703
grpc-tcp,1008,server,runtime,libc.so.6,_int_free,50,0.00703
grpc-tcp,1008,server,kernel,[kernel.kallsyms],__nf_conntrack_find_get,49,0.00689
grpc-tcp,1008,server,kernel,[kernel.kallsyms],__update_load_avg_se,45,0.00633
grpc-tcp,1008,server,kernel,[kernel.kallsyms],enqueue_task_fair,41,0.00577
grpc-tcp,1008,server,kernel,[kernel.kallsyms],update_load_avg,39,0.00549
grpc-tcp,1008,server,kernel,[kernel.kallsyms],update_cfs_group,39,0.00549
grpc-tcp,1008,server,grpc,echo_grpc,grpc_core::MultiProducerSingleConsumerQueue::Push,38,0.00535
grpc-tcp,1008,server,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,36,0.00506
grpc-tcp,1008,server,grpc,echo_grpc,grpc_core::CallCombiner::Start,32,0.0045
grpc-tcp,1008,server,kernel,[kernel.kallsyms],aa_dfa_match_len,31,0.00436
grpc-tcp,1008,server,grpc,echo_grpc,grpc_core::CallCombiner::Stop,30,0.00422
grpc-tcp,1008,server,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,29,0.00408
grpc-tcp,1008,server,kernel,[kernel.kallsyms],_raw_spin_lock,28,0.00394
grpc-tcp,1008,server,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,28,0.00394
