EVENT=commit
# event histogram
#
# trigger info: hist:keys=len,common_pid:vals=hitcount:sort=hitcount:size=4096 [paused]
#

{ len:        630, common_pid:    3361208 } hitcount:        663
{ len:        786, common_pid:    3361208 } hitcount:        667
{ len:        630, common_pid:    3361202 } hitcount:        672
{ len:        630, common_pid:    3361200 } hitcount:        677
{ len:        630, common_pid:    3361196 } hitcount:        693
{ len:        630, common_pid:    3361198 } hitcount:        703
{ len:        630, common_pid:    3361194 } hitcount:        703
{ len:        786, common_pid:    3361202 } hitcount:        704
{ len:        786, common_pid:    3361204 } hitcount:        725
{ len:        786, common_pid:    3361194 } hitcount:        752
{ len:        525, common_pid:    3361206 } hitcount:       1035
{ len:        655, common_pid:    3361200 } hitcount:       1073
{ len:        525, common_pid:    3361196 } hitcount:       1076
{ len:        525, common_pid:    3361198 } hitcount:       1080
{ len:        655, common_pid:    3361198 } hitcount:       1093
{ len:        655, common_pid:    3361202 } hitcount:       1096
{ len:        525, common_pid:    3361200 } hitcount:       1098
{ len:        525, common_pid:    3361202 } hitcount:       1119
{ len:        655, common_pid:    3361206 } hitcount:       1131
{ len:        525, common_pid:    3361194 } hitcount:       1150
{ len:        655, common_pid:    3361196 } hitcount:       1157
{ len:        525, common_pid:    3361208 } hitcount:       1163
{ len:        525, common_pid:    3361204 } hitcount:       1165
{ len:        655, common_pid:    3361208 } hitcount:       1185
{ len:        655, common_pid:    3361204 } hitcount:       1194
{ len:        655, common_pid:    3361194 } hitcount:       1211
{ len:        420, common_pid:    3361198 } hitcount:       1440
{ len:        524, common_pid:    3361206 } hitcount:       1453
{ len:        420, common_pid:    3361206 } hitcount:       1467
{ len:        420, common_pid:    3361200 } hitcount:       1488
{ len:        524, common_pid:    3361198 } hitcount:       1582
{ len:        524, common_pid:    3361194 } hitcount:       1590
{ len:        524, common_pid:    3361200 } hitcount:       1597
{ len:        524, common_pid:    3361196 } hitcount:       1600
{ len:        420, common_pid:    3361196 } hitcount:       1601
{ len:        420, common_pid:    3361208 } hitcount:       1617
{ len:        420, common_pid:    3361204 } hitcount:       1624
{ len:        420, common_pid:    3361194 } hitcount:       1634
{ len:        420, common_pid:    3361202 } hitcount:       1638
{ len:        524, common_pid:    3361208 } hitcount:       1647
{ len:        524, common_pid:    3361202 } hitcount:       1657
{ len:        524, common_pid:    3361204 } hitcount:       1705
{ len:        393, common_pid:    3361206 } hitcount:       1868
{ len:        393, common_pid:    3361198 } hitcount:       1896
{ len:        393, common_pid:    3361196 } hitcount:       1930
{ len:        315, common_pid:    3361196 } hitcount:       1944
{ len:        315, common_pid:    3361200 } hitcount:       1950
{ len:        393, common_pid:    3361200 } hitcount:       1957
{ len:        315, common_pid:    3361198 } hitcount:       1974
{ len:        315, common_pid:    3361206 } hitcount:       1979
{ len:        393, common_pid:    3361202 } hitcount:       2019
{ len:        393, common_pid:    3361194 } hitcount:       2047
{ len:        393, common_pid:    3361204 } hitcount:       2064
{ len:        393, common_pid:    3361208 } hitcount:       2079
{ len:        262, common_pid:    3361198 } hitcount:       2090
{ len:        315, common_pid:    3361202 } hitcount:       2118
{ len:        315, common_pid:    3361208 } hitcount:       2127
{ len:        262, common_pid:    3361206 } hitcount:       2135
{ len:        262, common_pid:    3361200 } hitcount:       2164
{ len:        315, common_pid:    3361194 } hitcount:       2173
{ len:        262, common_pid:    3361196 } hitcount:       2223
{ len:        262, common_pid:    3361194 } hitcount:       2276
{ len:        315, common_pid:    3361204 } hitcount:       2281
{ len:        262, common_pid:    3361202 } hitcount:       2294
{ len:        262, common_pid:    3361208 } hitcount:       2324
{ len:        210, common_pid:    3361198 } hitcount:       2331
{ len:        210, common_pid:    3361206 } hitcount:       2368
{ len:        262, common_pid:    3361204 } hitcount:       2407
{ len:        210, common_pid:    3361200 } hitcount:       2431
{ len:        210, common_pid:    3361196 } hitcount:       2540
{ len:        210, common_pid:    3361194 } hitcount:       2596
{ len:        210, common_pid:    3361202 } hitcount:       2610
{ len:        210, common_pid:    3361208 } hitcount:       2620
{ len:        210, common_pid:    3361204 } hitcount:       2653
{ len:        105, common_pid:    3361200 } hitcount:       3835
{ len:        131, common_pid:    3361200 } hitcount:       3846
{ len:        105, common_pid:    3361196 } hitcount:       3854
{ len:        131, common_pid:    3361196 } hitcount:       3916
{ len:        131, common_pid:    3361206 } hitcount:       3928
{ len:        131, common_pid:    3361208 } hitcount:       3933
{ len:        105, common_pid:    3361194 } hitcount:       3933
{ len:        105, common_pid:    3361208 } hitcount:       3951
{ len:        105, common_pid:    3361202 } hitcount:       3976
{ len:        131, common_pid:    3361198 } hitcount:       3977
{ len:        131, common_pid:    3361204 } hitcount:       3991
{ len:        105, common_pid:    3361204 } hitcount:       3995
{ len:        105, common_pid:    3361198 } hitcount:       4003
{ len:        131, common_pid:    3361202 } hitcount:       4029
{ len:        105, common_pid:    3361206 } hitcount:       4063
{ len:        131, common_pid:    3361194 } hitcount:       4067

Totals:
    Hits: 194009
    Entries: 172
    Dropped: 0
