run_id,phase,config,payload_bytes,reply_bytes,threads,arrival,rate_index,offered_rps,reported_offered_rps,rep,duration_s,achieved_rps,gbps,p50_us,p95_us,p99_us,p999_us,p9999_us,avg_us,min_us,max_us,ok,scheduled,pending,fail,drops,overflow,reorder,client_app_cores,client_app_user_cores,client_app_system_cores,server_app_cores,server_app_user_cores,server_app_system_cores,client_sidecar_cores,client_sidecar_user_cores,client_sidecar_system_cores,server_sidecar_cores,server_sidecar_user_cores,server_sidecar_system_cores,host_cgroup_cores,host_cgroup_user_cores,host_cgroup_system_cores,host_busy_cores,host_user_cores,host_system_cores,host_irq_cores,host_softirq_cores,system_softirq_cores,dpu_arm_cores,nr_throttled,throttled_seconds,core_list,mpstat_file,perf_data,validation_status
idle-0-q0-envoy-permissive-r3,idle,envoy-permissive,0,8,4,none,0,0,0,3,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003851,0.000935,0.002916,0.003528,0.001677,0.001851,0.007379,0.002612,0.004767,0.019990,0.011994,0.005997,0.000000,0.001999,0.007996,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/idle-0-q0-envoy-permissive-r3.txt,NA,ok
idle-0-q0-envoy-strict-r3,idle,envoy-strict,0,8,4,none,0,0,0,3,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003558,0.000000,0.003558,0.003354,0.001076,0.002278,0.006912,0.001076,0.005836,0.033984,0.015992,0.015992,0.000000,0.001999,0.009995,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/idle-0-q0-envoy-strict-r3.txt,NA,ok
load-64-q1-envoy-strict-r1,load,envoy-strict,64,8,4,const,1,11159,11159,1,10.000,11159.000,0.0057,191.00,509.00,553.00,659.00,2555.00,237.61,70.16,3527.36,110790,111592,2,0,0,0,0,0.101586,0.015109,0.086477,0.064584,0.003188,0.061397,0.284289,0.077416,0.206873,0.316617,0.078565,0.238052,0.767076,0.174278,0.592799,0.727223,0.171227,0.337534,0.000000,0.218462,0.226335,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q1-envoy-strict-r1.txt,NA,ok
load-64-q1-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,1,11159,11159,1,10.000,11158.000,0.0057,209.00,367.00,430.00,1226.00,3182.00,244.29,100.80,3418.32,110788,111592,4,0,0,0,0,0.170988,0.042738,0.128250,0.178643,0.044342,0.134301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349631,0.087080,0.262551,0.249865,0.067877,0.181988,0.000000,0.000000,0.009837,0.910816,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q1-dpumesh-preload-r1.txt,NA,ok
load-64-q1-plain-r1,load,plain,64,8,4,const,1,11159,11159,1,10.000,11068.000,0.0057,108.00,245.00,295.00,108169.00,117065.00,512.59,20.11,117873.05,109890,111592,2,0,900,0,0,0.150319,0.012523,0.137797,0.178949,0.009024,0.169925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.329268,0.021547,0.307722,0.179701,0.017579,0.090827,0.000000,0.071295,0.083014,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q1-plain-r1.txt,NA,ok
load-64-q1-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,1,11159,11159,1,10.000,11159.000,0.0057,173.00,431.00,505.00,563.00,1132.00,207.23,62.60,2010.26,110790,111592,2,0,0,0,0,0.098527,0.012882,0.085645,0.063026,0.005755,0.057270,0.256431,0.055455,0.200976,0.284361,0.066654,0.217707,0.702345,0.140746,0.561598,0.636591,0.129876,0.307965,0.000000,0.198750,0.207605,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q1-envoy-permissive-r1.txt,NA,ok
load-64-q2-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,2,22022,22022,1,10.000,22021.000,0.0113,196.00,366.00,434.00,841.00,1940.00,214.67,71.10,2789.93,219416,220220,4,0,0,0,0,0.299716,0.081792,0.217924,0.278674,0.065931,0.212744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.578390,0.147723,0.430668,0.536094,0.143614,0.392480,0.000000,0.000000,0.006886,1.655924,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q2-dpumesh-preload-r1.txt,NA,ok
load-64-q2-plain-r1,load,plain,64,8,4,const,2,22022,22022,1,10.000,22022.000,0.0113,77.00,261.00,320.00,468.00,1733.00,107.26,17.48,2599.61,219420,220220,0,0,0,0,0,0.315505,0.026324,0.289182,0.281721,0.010477,0.271244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.597226,0.036801,0.560426,0.397511,0.026566,0.197772,0.000000,0.173173,0.184981,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q2-plain-r1.txt,NA,ok
load-64-q2-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,2,22022,22022,1,10.000,22021.000,0.0113,164.00,393.00,518.00,1941.00,9339.00,186.50,51.59,10259.02,219416,220220,4,0,0,0,0,0.173824,0.024808,0.149016,0.111259,0.006199,0.105060,0.470118,0.113011,0.357107,0.481292,0.113545,0.367746,1.236493,0.257563,0.978929,1.257112,0.267554,0.605932,0.000000,0.383626,0.417070,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q2-envoy-permissive-r1.txt,NA,ok
load-64-q2-envoy-strict-r1,load,envoy-strict,64,8,4,const,2,22022,22022,1,10.000,22023.000,0.0113,170.00,374.00,542.00,696.00,1788.00,193.69,63.59,2746.99,219420,220220,0,0,0,0,0,0.186547,0.026385,0.160162,0.113369,0.007622,0.105747,0.553042,0.146488,0.406554,0.516762,0.135138,0.381625,1.369720,0.315633,1.054088,1.456862,0.343312,0.681705,0.000000,0.431845,0.470209,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q2-envoy-strict-r1.txt,NA,ok
load-64-q3-plain-r1,load,plain,64,8,4,const,3,43458,43458,1,10.000,43457.000,0.0223,72.00,115.00,272.00,380.00,2042.00,74.67,15.91,2594.82,433778,434580,2,0,0,0,0,0.617147,0.056731,0.560416,0.438251,0.016159,0.422092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.055398,0.072890,0.982508,0.742818,0.055096,0.374852,0.000000,0.312869,0.346320,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q3-plain-r1.txt,NA,ok
load-64-q3-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,3,43458,43458,1,10.000,43458.000,0.0223,257.00,347.00,388.00,433.00,543.00,259.73,67.50,790.85,433772,434580,8,0,0,0,0,0.241181,0.017769,0.223413,0.211225,0.011551,0.199673,0.742533,0.149546,0.592986,0.765164,0.171468,0.593696,1.960103,0.350334,1.609768,1.963208,0.352119,0.991440,0.000000,0.619650,0.744564,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q3-envoy-permissive-r1.txt,NA,ok
load-64-q3-envoy-strict-r1,load,envoy-strict,64,8,4,const,3,43458,43458,1,10.000,43458.000,0.0223,261.00,359.00,383.00,470.00,604.00,255.74,76.93,846.33,433769,434577,8,0,0,0,0,0.231224,0.022778,0.208446,0.167498,0.011281,0.156216,0.752724,0.204849,0.547874,0.698014,0.181109,0.516904,1.849460,0.420017,1.429440,1.849927,0.424864,0.876281,0.000000,0.548782,0.640246,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q3-envoy-strict-r1.txt,NA,ok
load-64-q3-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,3,43458,43458,1,10.000,43458.000,0.0223,173.00,225.00,275.00,1855.00,9751.00,179.57,63.33,10877.83,433775,434580,5,0,0,0,0,0.614665,0.152527,0.462138,0.503444,0.119887,0.383557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.118109,0.272414,0.845695,1.066331,0.261664,0.804667,0.000000,0.000000,0.073778,2.849289,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q3-dpumesh-preload-r1.txt,NA,ok
load-64-q4-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,4,85760,85760,1,10.000,85759.000,0.0439,261.00,358.00,386.00,433.00,563.00,265.33,70.51,811.00,856780,857597,17,0,0,0,0,0.247921,0.022150,0.225771,0.209459,0.012372,0.197087,0.736391,0.170026,0.566365,0.764415,0.179726,0.584689,1.958186,0.384274,1.573912,1.960310,0.384587,0.989499,0.000000,0.586224,0.677699,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q4-envoy-permissive-r1.txt,NA,ok
load-64-q4-envoy-strict-r1,load,envoy-strict,64,8,4,const,4,85760,85760,1,10.000,85759.000,0.0439,255.00,321.00,352.00,444.00,585.00,249.29,80.58,903.95,856779,857596,17,0,0,0,0,0.231709,0.020954,0.210755,0.191474,0.013403,0.178071,0.752367,0.181639,0.570728,0.769080,0.210765,0.558315,1.944630,0.426761,1.517869,1.941941,0.429685,0.929182,0.000000,0.583074,0.667634,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q4-envoy-strict-r1.txt,NA,ok
load-64-q4-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,4,85760,85760,1,10.000,85760.000,0.0439,163.00,214.00,239.00,482.00,1496.00,165.36,62.15,2514.38,856788,857600,12,0,0,0,0,0.852912,0.214039,0.638873,0.729441,0.156444,0.572997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.582353,0.370483,1.211870,1.564716,0.366838,1.197878,0.000000,0.000000,0.105232,3.154502,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q4-dpumesh-preload-r1.txt,NA,ok
load-64-q4-plain-r1,load,plain,64,8,4,const,4,85760,85760,1,10.000,85759.000,0.0439,52.00,89.00,131.00,334.00,1533.00,55.82,12.51,2397.73,856795,857595,0,0,0,0,0,0.720776,0.056755,0.664021,0.534351,0.022952,0.511399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.255127,0.079707,1.175420,1.113746,0.070839,0.547034,0.000000,0.495873,0.563760,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q4-plain-r1.txt,NA,ok
load-64-q5-envoy-strict-r1,load,envoy-strict,64,8,4,const,5,169240,169240,1,10.000,169239.000,0.0867,257.00,329.00,353.00,445.00,665.00,250.27,79.37,1259.88,1691559,1692394,35,0,0,0,0,0.235014,0.023882,0.211132,0.188741,0.013672,0.175069,0.749167,0.200141,0.549026,0.755302,0.204456,0.550846,1.928224,0.442151,1.486073,1.927247,0.444447,0.916426,0.000000,0.566375,0.654871,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q5-envoy-strict-r1.txt,NA,ok
load-64-q5-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,5,169240,169240,1,10.000,168030.000,0.0860,68051.00,154361.00,165938.00,230932.00,252458.00,72792.23,29.11,255579.30,1679491,1692398,12107,0,0,0,0,0.979460,0.219900,0.759559,0.866131,0.203271,0.662860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.845591,0.423171,1.422419,1.799008,0.413113,1.385895,0.000000,0.000000,0.088524,3.832227,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q5-dpumesh-preload-r1.txt,NA,ok
load-64-q5-plain-r1,load,plain,64,8,4,const,5,169240,169240,1,10.000,169238.000,0.0866,71.00,106.00,121.00,139.00,245.00,72.02,8.80,616.40,1691023,1692395,11,0,561,0,0,0.984288,0.049730,0.934558,0.892213,0.029435,0.862778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.876501,0.079165,1.797336,1.871907,0.079677,0.907919,0.000000,0.884312,1.034812,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q5-plain-r1.txt,NA,ok
load-64-q5-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,5,169240,169240,1,10.000,169239.000,0.0867,265.00,356.00,381.00,462.00,2226.00,257.96,76.94,3293.07,1691557,1692389,32,0,0,0,0,0.256218,0.027795,0.228423,0.181369,0.015239,0.166130,0.727883,0.166438,0.561445,0.676628,0.152514,0.524114,1.842098,0.361986,1.480112,1.839644,0.365766,0.908515,0.000000,0.565364,0.643040,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q5-envoy-permissive-r1.txt,NA,ok
load-64-q6-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,6,333981,333981,1,10.000,331289.000,0.1696,80834.00,151847.00,187975.00,268921.00,280781.00,81923.89,22.57,282914.81,3312058,3339803,26940,0,5,0,0,0.977114,0.247414,0.729700,0.976834,0.219493,0.757341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.953948,0.466907,1.487041,1.953582,0.466263,1.487320,0.000000,0.000000,0.104270,3.699526,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q6-dpumesh-preload-r1.txt,NA,ok
load-64-q6-plain-r1,load,plain,64,8,4,const,6,333981,333981,1,10.000,333995.000,0.1710,73.00,123.00,154.00,192.00,2458.00,77.66,6.33,14192.51,3337784,3339800,20,0,1196,0,0,0.984346,0.054381,0.929965,0.892666,0.027388,0.865278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.877012,0.081769,1.795243,1.866395,0.086580,0.882528,0.000000,0.897286,1.041914,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q6-plain-r1.txt,NA,ok
load-64-q6-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,6,333981,333981,1,10.000,333981.000,0.1710,253.00,323.00,365.00,434.00,571.00,247.30,75.85,785.28,3338933,3339803,70,0,0,0,0,0.258691,0.037209,0.221482,0.200904,0.016474,0.184430,0.725697,0.150170,0.575527,0.734264,0.146553,0.587711,1.919556,0.350406,1.569150,1.920785,0.353078,0.979571,0.000000,0.588136,0.704189,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q6-envoy-permissive-r1.txt,NA,ok
load-64-q6-envoy-strict-r1,load,envoy-strict,64,8,4,const,6,333981,333981,1,10.000,333977.000,0.1710,292.00,382.00,412.00,503.00,677.00,285.98,87.33,1063.48,3338913,3339784,71,0,0,0,0,0.249997,0.034122,0.215875,0.179181,0.015205,0.163976,0.734342,0.217777,0.516565,0.708928,0.208038,0.500889,1.872448,0.475142,1.397305,1.866518,0.479906,0.889006,0.000000,0.497607,0.555628,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q6-envoy-strict-r1.txt,NA,ok
load-64-q7-plain-r1,load,plain,64,8,4,const,7,659082,659082,1,10.000,341242.000,0.1747,76.00,3463.00,19580.00,31508.00,35628.00,800.63,5.95,36077.48,3410444,6590759,50,0,3179465,0,0,0.984775,0.054453,0.930322,0.881072,0.034751,0.846321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.865847,0.089204,1.776643,1.859333,0.089523,0.974920,0.000000,0.794889,1.030995,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q7-plain-r1.txt,NA,ok
load-64-q7-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,7,659082,659082,1,10.000,659076.000,0.3374,320.00,400.00,427.00,531.00,694.00,313.63,101.97,839.66,6589776,6590744,168,0,0,0,0,0.318849,0.049163,0.269685,0.187291,0.020412,0.166879,0.665277,0.145750,0.519527,0.756312,0.162793,0.593518,1.927729,0.378118,1.549609,1.931142,0.381509,0.962621,0.000000,0.587012,0.675506,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q7-envoy-permissive-r1.txt,NA,ok
load-64-q7-envoy-strict-r1,load,envoy-strict,64,8,4,const,7,659082,659082,1,10.000,659076.000,0.3374,289.00,360.00,400.00,498.00,636.00,285.00,90.76,859.25,6589823,6590772,149,0,0,0,0,0.268061,0.041100,0.226961,0.176641,0.020879,0.155761,0.716364,0.187688,0.528676,0.791368,0.213534,0.577834,1.952434,0.463201,1.489232,1.954307,0.465218,0.896995,0.000000,0.592095,0.661927,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q7-envoy-strict-r1.txt,NA,ok
load-64-q7-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,7,659082,659082,1,10.000,574621.000,0.2942,160393.00,253356.00,295397.00,339138.00,344551.00,156170.69,48.32,344793.26,5745434,6590798,93720,0,750844,0,0,0.980411,0.269984,0.710427,0.981529,0.202849,0.778680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.961940,0.472833,1.489107,1.955575,0.471187,1.484387,0.000000,0.000000,0.108206,4.087204,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q7-dpumesh-preload-r1.txt,NA,ok
load-64-q8-envoy-permissive-r1,load,envoy-permissive,64,8,4,const,8,1300643,1300643,1,10.000,1300568.000,0.6659,353.00,494.00,595.00,798.00,978.00,349.87,95.83,1385.70,13004426,13006279,409,0,644,0,0,0.432085,0.069947,0.362137,0.157181,0.031675,0.125506,0.552312,0.094791,0.457520,0.596323,0.113925,0.482398,1.737901,0.310338,1.427561,1.733011,0.309817,0.904864,0.000000,0.518329,0.565540,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q8-envoy-permissive-r1.txt,NA,ok
load-64-q8-envoy-strict-r1,load,envoy-strict,64,8,4,const,8,1300643,1300643,1,10.000,1300580.000,0.6659,410.00,600.00,746.00,954.00,1406.00,411.25,104.28,1875.00,13003952,13006325,534,0,1039,0,0,0.444269,0.074952,0.369317,0.139075,0.031377,0.107698,0.539907,0.138458,0.401449,0.583325,0.160051,0.423274,1.706576,0.404838,1.301738,1.692167,0.400181,0.830843,0.000000,0.461142,0.478841,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q8-envoy-strict-r1.txt,NA,ok
load-64-q8-dpumesh-preload-r1,load,dpumesh-preload,64,8,4,const,8,1300643,1300643,1,10.000,850019.000,0.4352,119576.00,201426.00,299442.00,350150.00,359925.00,110997.62,18.65,360674.85,8499475,13006436,84289,0,4421872,0,0,0.978098,0.285250,0.692848,0.974787,0.218225,0.756563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.952885,0.503475,1.449411,1.952352,0.505546,1.446806,0.000000,0.000000,0.099339,3.821801,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q8-dpumesh-preload-r1.txt,NA,ok
load-64-q8-plain-r1,load,plain,64,8,4,const,8,1300643,1300643,1,10.000,340768.000,0.1745,17.00,73.00,24043.00,31945.00,35912.00,960.18,4.93,36115.96,3405384,12998070,222,0,9591664,0,0,0.984392,0.064692,0.919700,0.870333,0.030418,0.839915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.854725,0.095110,1.759615,1.834300,0.095403,0.958950,0.000000,0.779946,1.050419,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q8-plain-r1.txt,NA,ok
load-64-q9-envoy-strict-r1,load,envoy-strict,64,8,4,const,9,2566708,2566708,1,10.000,570731.000,0.2922,14446.00,28460.00,32526.00,48370.00,56995.00,15248.61,2.29,57188.01,5706429,25652672,8744,0,19936699,0,0,0.851815,0.093587,0.758228,0.018855,0.001989,0.016866,0.132728,0.035815,0.096914,0.068142,0.019313,0.048829,1.071540,0.150704,0.920837,0.996444,0.117055,0.712167,0.000000,0.167222,0.180993,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-022756/raw/mpstat/load-64-q9-envoy-strict-r1.txt,NA,ok
