EVENT=commit
# event histogram
#
# trigger info: hist:keys=len,common_pid:vals=hitcount:sort=hitcount:size=4096 [paused]
#

{ len:       3282, common_pid:    3417518 } hitcount:       1888
{ len:       3201, common_pid:    3417518 } hitcount:       1924
{ len:       3201, common_pid:    3417524 } hitcount:       1949
{ len:       3282, common_pid:    3417524 } hitcount:       1956
{ len:       3282, common_pid:    3417512 } hitcount:       1999
{ len:       3282, common_pid:    3417514 } hitcount:       2025
{ len:       3201, common_pid:    3417514 } hitcount:       2085
{ len:       3201, common_pid:    3417512 } hitcount:       2114
{ len:       3282, common_pid:    3417520 } hitcount:       2159
{ len:       2188, common_pid:    3417524 } hitcount:       2160
{ len:       2188, common_pid:    3417518 } hitcount:       2161
{ len:       2188, common_pid:    3417516 } hitcount:       2184
{ len:       3201, common_pid:    3417520 } hitcount:       2237
{ len:       2188, common_pid:    3417512 } hitcount:       2259
{ len:       2188, common_pid:    3417514 } hitcount:       2287
{ len:       3282, common_pid:    3417510 } hitcount:       2295
{ len:       3201, common_pid:    3417510 } hitcount:       2313
{ len:       2134, common_pid:    3417524 } hitcount:       2368
{ len:       2188, common_pid:    3417520 } hitcount:       2369
{ len:       2188, common_pid:    3417510 } hitcount:       2400
{ len:       2134, common_pid:    3417518 } hitcount:       2449
{ len:       2134, common_pid:    3417516 } hitcount:       2462
{ len:       2134, common_pid:    3417512 } hitcount:       2469
{ len:       2134, common_pid:    3417514 } hitcount:       2595
{ len:       2134, common_pid:    3417510 } hitcount:       2690
{ len:       2134, common_pid:    3417520 } hitcount:       2713
{ len:       1094, common_pid:    3417510 } hitcount:       3759
{ len:       1094, common_pid:    3417514 } hitcount:       3783
{ len:       1094, common_pid:    3417512 } hitcount:       3856
{ len:       1067, common_pid:    3417514 } hitcount:       3857
{ len:       1094, common_pid:    3417524 } hitcount:       3891
{ len:       1067, common_pid:    3417510 } hitcount:       3917
{ len:       1067, common_pid:    3417512 } hitcount:       3933
{ len:       1094, common_pid:    3417520 } hitcount:       3941
{ len:       1094, common_pid:    3417518 } hitcount:       3964
{ len:       1094, common_pid:    3417516 } hitcount:       3987
{ len:       1067, common_pid:    3417516 } hitcount:       3991
{ len:       1067, common_pid:    3417524 } hitcount:       3996
{ len:       1067, common_pid:    3417518 } hitcount:       4059
{ len:       1067, common_pid:    3417520 } hitcount:       4087

Totals:
    Hits: 167754
    Entries: 187
    Dropped: 0
