run_id,stage,sequence,config,frame_bytes,offered_rps,duration_s,achieved_rps,p50_us,p99_us,scheduled,admission_drops,pending,fail,overflow,reorder,achieved_ratio,schedule_ratio,admission_drop_ratio,client_busy_cores,server_busy_cores,host_busy_cores,host_core_budget,dpu_arm_cores,tx_grow_waits,clean,reason,raw_result
scout-1024-grpc-tcp-refine1-v2,refine,1,grpc-tcp,1024,35171,10,26359.000,2704276.72,2704276.72,339016,0,0,0,139827,0,0.749453,0.963908,0.000000,0.996238,0.996241,1.992479,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-refine1-v2.result.attempt1.txt
scout-1024-grpc-tcp-refine2-v1,refine,2,grpc-tcp,1024,32629,10,29732.000,540717.00,2169063.51,318030,0,0,0,27867,0,0.911214,0.974685,0.000000,0.996375,0.934473,1.930848,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-refine2-v1.result.attempt1.txt
scout-1024-grpc-tcp-refine2-v2,refine,2,grpc-tcp,1024,32629,10,28011.000,719515.00,2620380.54,322422,0,0,0,98758,0,0.858469,0.988146,0.000000,0.996254,0.996187,1.992441,2,NA,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-refine2-v2.result.attempt1.txt
scout-1024-grpc-tcp-refine3-v1,refine,3,grpc-tcp,1024,31427,10,27690.000,474257.00,1346519.61,313015,0,0,0,26827,0,0.881090,0.996007,0.000000,0.996067,0.996257,1.992324,2,NA,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-refine3-v1.result.attempt1.txt
scout-1024-grpc-tcp-refine3-v2,refine,3,grpc-tcp,1024,31427,10,29318.000,294660.00,801841.00,310348,0,0,0,0,0,0.932892,0.987520,0.000000,0.996521,0.996217,1.992738,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-refine3-v2.result.attempt1.txt
scout-1024-grpc-tcp-refine4-v1,refine,4,grpc-tcp,1024,30843,10,29641.000,150908.00,510497.00,306784,0,0,0,0,0,0.961028,0.994663,0.000000,0.995001,0.995949,1.990950,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-refine4-v1.result.attempt1.txt
scout-1024-grpc-tcp-refine4-v2,refine,4,grpc-tcp,1024,30843,10,30365.000,93756.00,194763.00,308119,0,0,0,0,0,0.984502,0.998992,0.000000,0.996369,0.994763,1.991132,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-refine4-v2.result.attempt1.txt
scout-1024-grpc-tcp-refine4-v3,refine,4,grpc-tcp,1024,30843,10,29943.000,106818.00,365081.00,307391,0,0,0,0,0,0.970820,0.996631,0.000000,0.995833,0.996021,1.991854,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-refine4-v3.result.attempt1.txt
scout-1024-grpc-dpumesh-pilot1-v1,pilot,1,grpc-dpumesh,1024,5000,2,4997.000,244.00,483.00,10000,0,0,0,0,0,0.999400,1.000000,0.000000,0.184659,0.181426,0.366085,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-pilot1-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-pilot2-v1,pilot,2,grpc-dpumesh,1024,6750,2,6747.000,244.00,378.00,13500,0,0,0,0,0,0.999556,1.000000,0.000000,0.245487,0.218351,0.463838,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-pilot2-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-pilot3-v1,pilot,3,grpc-dpumesh,1024,9113,2,9110.000,228.00,568.00,18226,0,0,0,0,0,0.999671,1.000000,0.000000,0.308249,0.270009,0.578258,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-pilot3-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-pilot4-v1,pilot,4,grpc-dpumesh,1024,12303,2,12300.000,243.00,282.00,24606,0,0,0,0,0,0.999756,1.000000,0.000000,0.395145,0.337334,0.732479,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-pilot4-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-pilot5-v1,pilot,5,grpc-dpumesh,1024,16609,2,16606.000,213.00,295.00,33218,0,0,0,0,0,0.999819,1.000000,0.000000,0.545458,0.470288,1.015746,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-pilot5-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-pilot6-v1,pilot,6,grpc-dpumesh,1024,22422,2,22420.000,245.00,8336.00,44844,0,0,0,0,0,0.999911,1.000000,0.000000,0.667423,0.648579,1.316002,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-pilot6-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-pilot7-v1,pilot,7,grpc-dpumesh,1024,30270,2,27826.000,568.00,300303.00,60466,0,0,0,0,0,0.919260,0.998778,0.000000,0.926398,0.849742,1.776140,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-pilot7-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-validate7-v1,validate,7,grpc-dpumesh,1024,30270,10,29323.000,7790.00,518880.00,302543,0,0,0,0,0,0.968715,0.999481,0.000000,0.903246,0.886860,1.790106,2,1.859374,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-validate7-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-validate7-v2,validate,7,grpc-dpumesh,1024,30270,10,28196.000,471019.00,3043781.66,302175,0,0,0,22889,0,0.931483,0.998266,0.000000,0.989843,0.995254,1.985097,2,1.341707,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-validate7-v2.result.attempt1.txt
scout-1024-grpc-dpumesh-backtrack6-v1,backtrack,6,grpc-dpumesh,1024,22422,10,22421.000,246.00,12068.00,224219,0,0,0,0,0,0.999955,0.999996,0.000000,0.672425,0.663306,1.335731,2,1.955361,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-backtrack6-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-backtrack6-v2,backtrack,6,grpc-dpumesh,1024,22422,10,22389.000,246.00,12552.00,224220,0,0,0,0,0,0.998528,1.000000,0.000000,0.672727,0.662320,1.335047,2,1.930586,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-backtrack6-v2.result.attempt1.txt
scout-1024-grpc-dpumesh-refine1-v1,refine,1,grpc-dpumesh,1024,26052,10,26059.000,249.00,211543.00,260520,0,0,0,0,0,1.000269,1.000000,0.000000,0.821075,0.802715,1.623790,2,2.166944,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine1-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-refine1-v2,refine,1,grpc-dpumesh,1024,26052,10,26052.000,256.00,321283.00,260519,0,0,0,0,0,1.000000,0.999996,0.000000,0.828515,0.831674,1.660189,2,2.153752,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine1-v2.result.attempt1.txt
scout-1024-grpc-dpumesh-refine2-v1,refine,2,grpc-dpumesh,1024,28082,10,26792.000,180512.00,618059.00,280306,0,0,0,0,0,0.954063,0.998170,0.000000,0.878931,0.934188,1.813119,2,1.850561,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine2-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-refine2-v2,refine,2,grpc-dpumesh,1024,28082,10,28058.000,319.00,463207.00,280819,0,0,0,0,0,0.999145,0.999996,0.000000,0.906035,0.858924,1.764959,2,2.172087,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine2-v2.result.attempt1.txt
scout-1024-grpc-dpumesh-refine2-v3,refine,2,grpc-dpumesh,1024,28082,10,28082.000,353.00,371858.00,280819,0,0,0,0,0,1.000000,0.999996,0.000000,0.868832,0.839130,1.707962,2,2.143944,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine2-v3.result.attempt1.txt
scout-1024-grpc-dpumesh-refine3-v1,refine,3,grpc-dpumesh,1024,29155,10,26419.000,221155.00,1246792.06,291549,0,0,0,16478,0,0.906157,0.999997,0.000000,0.903445,0.970933,1.874378,2,1.728802,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine3-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-refine3-v2,refine,3,grpc-dpumesh,1024,29155,10,27987.000,152920.00,544675.00,291278,0,0,0,0,0,0.959938,0.999067,0.000000,0.915874,0.953407,1.869281,2,1.619625,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine3-v2.result.attempt1.txt
scout-1024-grpc-dpumesh-refine4-v1,refine,4,grpc-dpumesh,1024,28613,10,28600.000,301.00,365805.00,286130,0,0,0,0,0,0.999546,1.000000,0.000000,0.880403,0.862577,1.742980,2,2.254865,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine4-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-refine4-v2,refine,4,grpc-dpumesh,1024,28613,10,28379.000,321.00,49830.00,286129,0,0,0,0,0,0.991822,0.999997,0.000000,0.889262,0.857814,1.747076,2,2.355500,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine4-v2.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot1-v1,pilot,1,grpc-envoy-permissive,1024,5000,2,4997.000,187.00,645.00,10000,0,0,0,0,0,0.999400,1.000000,0.000000,0.353307,0.392668,0.745975,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot1-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot2-v1,pilot,2,grpc-envoy-permissive,1024,6750,2,6747.000,185.00,655.00,13500,0,0,0,0,0,0.999556,1.000000,0.000000,0.472216,0.476360,0.948576,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot2-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot3-v1,pilot,3,grpc-envoy-permissive,1024,9113,2,9110.000,223.00,608.00,18226,0,0,0,0,0,0.999671,1.000000,0.000000,0.620933,0.572147,1.193080,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot3-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot4-v1,pilot,4,grpc-envoy-permissive,1024,12303,2,12300.000,200.00,303.00,24606,0,0,0,0,0,0.999756,1.000000,0.000000,0.841581,0.742424,1.584005,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot4-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot5-v1,pilot,5,grpc-envoy-permissive,1024,16609,2,16608.000,903.00,1250.00,33212,0,0,0,0,0,0.999940,0.999819,0.000000,0.981582,0.919114,1.900696,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot5-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot6-v1,pilot,6,grpc-envoy-permissive,1024,22422,2,22417.000,1250.00,1624.00,44843,0,0,0,0,0,0.999777,0.999978,0.000000,0.981605,0.942231,1.923836,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot6-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot7-v1,pilot,7,grpc-envoy-permissive,1024,30270,2,30271.000,1803.00,2385.00,60538,0,0,0,0,0,1.000033,0.999967,0.000000,0.981988,0.939846,1.921834,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot7-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot8-v1,pilot,8,grpc-envoy-permissive,1024,40865,2,40909.000,4241.00,6374.00,81678,0,0,0,0,0,1.001077,0.999364,0.000000,0.981844,0.905054,1.886898,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot8-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot9-v1,pilot,9,grpc-envoy-permissive,1024,55168,2,44533.000,226222.00,414730.00,99962,0,0,0,0,0,0.807225,0.905978,0.000000,0.983047,0.887543,1.870590,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot9-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-validate9-v1,validate,9,grpc-envoy-permissive,1024,55168,10,44930.000,968775.00,1994125.52,485517,0,0,0,201912,0,0.814421,0.880070,0.000000,0.996502,0.891446,1.887948,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-validate9-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-validate9-v2,validate,9,grpc-envoy-permissive,1024,55168,10,44713.000,992299.00,1989671.05,481404,0,0,0,208848,0,0.810488,0.872615,0.000000,0.996488,0.890989,1.887477,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-validate9-v2.result.attempt1.txt
scout-1024-grpc-envoy-permissive-backtrack8-v1,backtrack,8,grpc-envoy-permissive,1024,40865,10,40872.000,3960.00,5758.00,408627,0,0,0,0,0,1.000171,0.999944,0.000000,0.996300,0.916413,1.912713,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-backtrack8-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-backtrack8-v2,backtrack,8,grpc-envoy-permissive,1024,40865,10,40867.000,3858.00,5802.00,408649,0,0,0,0,0,1.000049,0.999998,0.000000,0.996308,0.920802,1.917110,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-backtrack8-v2.result.attempt1.txt
scout-1024-grpc-envoy-permissive-refine1-v1,refine,1,grpc-envoy-permissive,1024,47481,10,47482.000,14481.00,23311.00,474731,0,0,0,0,0,1.000021,0.999834,0.000000,0.996260,0.934764,1.931024,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-refine1-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-refine1-v2,refine,1,grpc-envoy-permissive,1024,47481,10,47452.000,14404.00,25236.00,474696,0,0,0,0,0,0.999389,0.999760,0.000000,0.996214,0.936314,1.932528,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-refine1-v2.result.attempt1.txt
scout-1024-grpc-envoy-permissive-refine2-v1,refine,2,grpc-envoy-permissive,1024,51180,10,45014.000,614802.00,1289836.69,483330,0,0,0,62281,0,0.879523,0.944373,0.000000,0.996212,0.892113,1.888325,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-refine2-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-refine2-v2,refine,2,grpc-envoy-permissive,1024,51180,10,44970.000,628713.00,1288669.33,478269,0,0,0,64809,0,0.878664,0.934484,0.000000,0.996500,0.898460,1.894960,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-refine2-v2.result.attempt1.txt
scout-1024-grpc-envoy-permissive-refine3-v1,refine,3,grpc-envoy-permissive,1024,49296,10,45141.000,429112.00,869314.00,469972,0,0,0,0,0,0.915713,0.953367,0.000000,0.996192,0.893453,1.889645,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-refine3-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-refine3-v2,refine,3,grpc-envoy-permissive,1024,49296,10,45281.000,415520.00,846200.00,472820,0,0,0,0,0,0.918553,0.959145,0.000000,0.996325,0.898074,1.894399,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-refine3-v2.result.attempt1.txt
scout-1024-grpc-envoy-permissive-refine4-v1,refine,4,grpc-envoy-permissive,1024,48380,10,48377.000,16962.00,35006.00,483579,0,0,0,0,0,0.999938,0.999543,0.000000,0.996195,0.943799,1.939994,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-refine4-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-refine4-v2,refine,4,grpc-envoy-permissive,1024,48380,10,48382.000,17324.00,30510.00,483572,0,0,0,0,0,1.000041,0.999529,0.000000,0.996283,0.946201,1.942484,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-refine4-v2.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot1-v1,pilot,1,grpc-envoy-strict,1024,5000,2,4998.000,190.00,235.00,10000,0,0,0,0,0,0.999600,1.000000,0.000000,0.371502,0.325240,0.696742,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot1-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot2-v1,pilot,2,grpc-envoy-strict,1024,6750,2,6747.000,189.00,242.00,13500,0,0,0,0,0,0.999556,1.000000,0.000000,0.498887,0.434214,0.933101,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot2-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot3-v1,pilot,3,grpc-envoy-strict,1024,9113,2,9111.000,229.00,694.00,18226,0,0,0,0,0,0.999781,1.000000,0.000000,0.664173,0.596120,1.260293,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot3-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot4-v1,pilot,4,grpc-envoy-strict,1024,12303,2,12300.000,203.00,309.00,24606,0,0,0,0,0,0.999756,1.000000,0.000000,0.884178,0.773212,1.657390,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot4-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot5-v1,pilot,5,grpc-envoy-strict,1024,16609,2,16604.000,1097.00,1437.00,33212,0,0,0,0,0,0.999699,0.999819,0.000000,0.981566,0.925822,1.907388,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot5-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot6-v1,pilot,6,grpc-envoy-strict,1024,22422,2,22417.000,1406.00,1790.00,44838,0,0,0,0,0,0.999777,0.999866,0.000000,0.981474,0.956859,1.938333,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot6-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot7-v1,pilot,7,grpc-envoy-strict,1024,30270,2,30269.000,2099.00,2767.00,60524,0,0,0,0,0,0.999967,0.999736,0.000000,0.981805,0.918940,1.900745,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot7-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot8-v1,pilot,8,grpc-envoy-strict,1024,40865,2,40882.000,4715.00,7561.00,81707,0,0,0,0,0,1.000416,0.999719,0.000000,0.981655,0.909211,1.890866,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot8-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot9-v1,pilot,9,grpc-envoy-strict,1024,55168,2,41985.000,268571.00,527799.00,96625,0,0,0,0,0,0.761039,0.875734,0.000000,0.981216,0.874033,1.855249,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot9-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-validate9-v1,validate,9,grpc-envoy-strict,1024,55168,10,42788.000,2363974.78,2363974.78,482214,0,0,0,232716,0,0.775595,0.874083,0.000000,0.996376,0.893151,1.889527,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-validate9-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-validate9-v2,validate,9,grpc-envoy-strict,1024,55168,10,42924.000,2316051.36,2316051.36,500013,0,0,0,235042,0,0.778060,0.906346,0.000000,0.996332,0.894726,1.891058,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-validate9-v2.result.attempt1.txt
scout-1024-grpc-envoy-strict-backtrack8-v1,backtrack,8,grpc-envoy-strict,1024,40865,10,40886.000,4562.00,7132.00,408645,0,0,0,0,0,1.000514,0.999988,0.000000,0.996260,0.930597,1.926857,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-backtrack8-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-backtrack8-v2,backtrack,8,grpc-envoy-strict,1024,40865,10,40876.000,4596.00,6950.00,408623,0,0,0,0,0,1.000269,0.999934,0.000000,0.996202,0.930078,1.926280,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-backtrack8-v2.result.attempt1.txt
scout-1024-grpc-envoy-strict-refine1-v1,refine,1,grpc-envoy-strict,1024,47481,10,43067.000,459588.00,948512.00,450282,0,0,0,0,0,0.907036,0.948341,0.000000,0.996322,0.899704,1.896026,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-refine1-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-refine1-v2,refine,1,grpc-envoy-strict,1024,47481,10,42872.000,472789.00,990494.00,449384,0,0,0,315,0,0.902930,0.946450,0.000000,0.996311,0.893801,1.890112,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-refine1-v2.result.attempt1.txt
scout-1024-grpc-envoy-strict-refine2-v1,refine,2,grpc-envoy-strict,1024,44049,10,44055.000,11368.00,17340.00,440412,0,0,0,0,0,1.000136,0.999823,0.000000,0.996169,0.922515,1.918684,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-refine2-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-refine2-v2,refine,2,grpc-envoy-strict,1024,44049,10,44059.000,11422.00,18098.00,440468,0,0,0,0,0,1.000227,0.999950,0.000000,0.996176,0.923309,1.919485,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-refine2-v2.result.attempt1.txt
scout-1024-grpc-envoy-strict-refine3-v1,refine,3,grpc-envoy-strict,1024,45733,10,45714.000,15166.00,23383.00,457217,0,0,0,0,0,0.999585,0.999753,0.000000,0.996285,0.944358,1.940643,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-refine3-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-refine3-v2,refine,3,grpc-envoy-strict,1024,45733,10,45721.000,15111.00,26657.00,457223,0,0,0,0,0,0.999738,0.999766,0.000000,0.996207,0.944591,1.940798,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-refine3-v2.result.attempt1.txt
scout-1024-grpc-envoy-strict-refine4-v1,refine,4,grpc-envoy-strict,1024,46599,10,46555.000,20131.00,41216.00,465802,0,0,0,0,0,0.999056,0.999597,0.000000,0.996263,0.952871,1.949134,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-refine4-v1.result.attempt1.txt
