run_id,stage,sequence,config,frame_bytes,offered_rps,duration_s,achieved_rps,p50_us,p99_us,scheduled,admission_drops,pending,fail,overflow,reorder,achieved_ratio,schedule_ratio,admission_drop_ratio,client_busy_cores,server_busy_cores,host_busy_cores,host_core_budget,dpu_arm_cores,tx_grow_waits,clean,reason,raw_result
scout-1024-grpc-tcp-pilot6-v1,pilot,6,grpc-tcp,1024,22422,2,22419.000,514.00,992.00,44841,0,0,0,0,0,0.999866,0.999933,0.000000,0.937336,0.816283,1.753619,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-pilot6-v1.result.attempt1.txt
scout-1024-grpc-tcp-pilot7-v1,pilot,7,grpc-tcp,1024,30270,2,30095.000,34672.00,85603.00,60261,0,0,0,0,0,0.994219,0.995391,0.000000,0.982284,0.976048,1.958332,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-pilot7-v1.result.attempt1.txt
scout-1024-grpc-tcp-pilot8-v1,pilot,8,grpc-tcp,1024,40865,2,27349.000,238933.00,740781.00,76273,0,0,0,0,0,0.669252,0.933231,0.000000,0.981301,0.984478,1.965779,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-pilot8-v1.result.attempt1.txt
scout-1024-grpc-tcp-validate8-v1,validate,8,grpc-tcp,1024,40865,10,24512.000,4510212.35,4510212.35,368054,0,0,0,187326,0,0.599829,0.900658,0.000000,0.996875,0.995941,1.992816,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-validate8-v1.result.attempt1.txt
scout-1024-grpc-tcp-validate8-v2,validate,8,grpc-tcp,1024,40865,10,25649.000,3798368.27,3798368.27,365537,0,0,0,187109,0,0.627652,0.894499,0.000000,0.996256,0.995346,1.991602,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-validate8-v2.result.attempt1.txt
scout-1024-grpc-tcp-backtrack7-v1,backtrack,7,grpc-tcp,1024,30270,10,30250.000,26114.00,52642.00,302308,0,0,0,0,0,0.999339,0.998705,0.000000,0.996017,0.994937,1.990954,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-backtrack7-v1.result.attempt1.txt
scout-1024-grpc-tcp-backtrack7-v2,backtrack,7,grpc-tcp,1024,30270,10,30244.000,27551.00,79269.00,302247,0,0,0,0,0,0.999141,0.998503,0.000000,0.996892,0.993860,1.990752,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-backtrack7-v2.result.attempt1.txt
scout-1024-grpc-tcp-refine1-v1,refine,1,grpc-tcp,1024,35171,10,27204.000,3859751.02,3859751.02,342137,0,0,0,158383,0,0.773478,0.972782,0.000000,0.996274,0.959813,1.956087,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-refine1-v1.result.attempt1.txt
scout-1024-grpc-tcp-refine1-v2,refine,1,grpc-tcp,1024,35171,10,27941.000,4243340.29,4243340.29,338149,0,0,0,156951,0,0.794433,0.961443,0.000000,0.996632,0.875430,1.872062,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-refine1-v2.result.attempt1.txt
scout-1024-grpc-tcp-refine2-v1,refine,2,grpc-tcp,1024,32629,10,26673.000,782767.00,1926670.26,323693,0,0,0,107754,0,0.817463,0.992041,0.000000,0.996485,0.996345,1.992830,2,NA,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-refine2-v1.result.attempt1.txt
scout-1024-grpc-tcp-refine2-v2,refine,2,grpc-tcp,1024,32629,10,25358.000,666660.00,2296329.43,325129,0,0,0,93997,0,0.777161,0.996442,0.000000,0.996768,0.995919,1.992687,2,NA,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-refine2-v2.result.attempt1.txt
scout-1024-grpc-tcp-refine3-v1,refine,3,grpc-tcp,1024,31427,10,29021.000,585110.00,1468597.69,311781,0,0,0,5620,0,0.923442,0.992080,0.000000,0.992750,0.996152,1.988902,2,NA,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-refine3-v1.result.attempt1.txt
scout-1024-grpc-tcp-refine3-v2,refine,3,grpc-tcp,1024,31427,10,28937.000,336626.00,888367.00,312450,0,0,0,0,0,0.920769,0.994209,0.000000,0.996298,0.995117,1.991415,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-refine3-v2.result.attempt1.txt
scout-1024-grpc-tcp-refine4-v1,refine,4,grpc-tcp,1024,30843,10,28723.000,414676.00,703679.00,307387,0,0,0,0,0,0.931265,0.996618,0.000000,0.991115,0.996612,1.987727,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-refine4-v1.result.attempt1.txt
scout-1024-grpc-tcp-refine4-v2,refine,4,grpc-tcp,1024,30843,10,29443.000,142360.00,482136.00,307233,0,0,0,0,0,0.954609,0.996119,0.000000,0.996782,0.996036,1.992818,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-tcp-refine4-v2.result.attempt1.txt
scout-1024-grpc-dpumesh-pilot1-v1,pilot,1,grpc-dpumesh,1024,5000,2,4997.000,244.00,353.00,10000,0,0,0,0,0,0.999400,1.000000,0.000000,0.185477,0.161525,0.347002,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-pilot1-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-pilot2-v1,pilot,2,grpc-dpumesh,1024,6750,2,6747.000,244.00,330.00,13500,0,0,0,0,0,0.999556,1.000000,0.000000,0.248778,0.215389,0.464167,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-pilot2-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-pilot3-v1,pilot,3,grpc-dpumesh,1024,9113,2,9111.000,229.00,347.00,18226,0,0,0,0,0,0.999781,1.000000,0.000000,0.311285,0.273185,0.584470,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-pilot3-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-pilot4-v1,pilot,4,grpc-dpumesh,1024,12303,2,12300.000,244.00,271.00,24606,0,0,0,0,0,0.999756,1.000000,0.000000,0.404090,0.338916,0.743006,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-pilot4-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-pilot5-v1,pilot,5,grpc-dpumesh,1024,16609,2,16606.000,214.00,5373.00,33218,0,0,0,0,0,0.999819,1.000000,0.000000,0.552447,0.473907,1.026354,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-pilot5-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-pilot6-v1,pilot,6,grpc-dpumesh,1024,22422,2,22419.000,245.00,13911.00,44844,0,0,0,0,0,0.999866,1.000000,0.000000,0.669626,0.655879,1.325505,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-pilot6-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-pilot7-v1,pilot,7,grpc-dpumesh,1024,30270,2,26709.000,22264.00,339769.00,60153,0,0,0,0,0,0.882359,0.993608,0.000000,0.953406,0.834243,1.787649,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-pilot7-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-validate7-v1,validate,7,grpc-dpumesh,1024,30270,10,29129.000,191903.00,600740.00,301996,0,0,0,0,0,0.962306,0.997674,0.000000,0.962198,0.976820,1.939018,2,1.732252,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-validate7-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-validate7-v2,validate,7,grpc-dpumesh,1024,30270,10,30252.000,3302.00,268738.00,302699,0,0,0,0,0,0.999405,0.999997,0.000000,0.966428,0.901450,1.867878,2,2.445383,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-validate7-v2.result.attempt1.txt
scout-1024-grpc-dpumesh-validate7-v3,validate,7,grpc-dpumesh,1024,30270,10,27576.000,24511.00,952816.00,301839,0,0,0,29,0,0.911001,0.997156,0.000000,0.966018,0.903573,1.869591,2,1.917396,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-validate7-v3.result.attempt1.txt
scout-1024-grpc-dpumesh-backtrack6-v1,backtrack,6,grpc-dpumesh,1024,22422,10,22422.000,246.00,12607.00,224219,0,0,0,0,0,1.000000,0.999996,0.000000,0.682519,0.678822,1.361341,2,1.937470,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-backtrack6-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-backtrack6-v2,backtrack,6,grpc-dpumesh,1024,22422,10,22422.000,253.00,179087.00,224219,0,0,0,0,0,1.000000,0.999996,0.000000,0.698704,0.698234,1.396938,2,1.919242,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-backtrack6-v2.result.attempt1.txt
scout-1024-grpc-dpumesh-refine1-v1,refine,1,grpc-dpumesh,1024,26052,10,26052.000,257.00,557721.00,260519,0,0,0,0,0,1.000000,0.999996,0.000000,0.866022,0.833744,1.699766,2,1.947204,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine1-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-refine1-v2,refine,1,grpc-dpumesh,1024,26052,10,26052.000,243.00,18707.00,260520,0,0,0,0,0,1.000000,1.000000,0.000000,0.810065,0.780022,1.590087,2,2.231406,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine1-v2.result.attempt1.txt
scout-1024-grpc-dpumesh-refine2-v1,refine,2,grpc-dpumesh,1024,28082,10,28082.000,255.00,39722.00,280819,0,0,0,0,0,1.000000,0.999996,0.000000,0.868032,0.839159,1.707191,2,2.362307,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine2-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-refine2-v2,refine,2,grpc-dpumesh,1024,28082,10,26354.000,359.00,600737.00,280660,0,0,0,0,0,0.938466,0.999430,0.000000,0.879125,0.885183,1.764308,2,2.103789,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine2-v2.result.attempt1.txt
scout-1024-grpc-dpumesh-refine2-v3,refine,2,grpc-dpumesh,1024,28082,10,26548.000,2892.00,601213.00,280064,0,0,0,0,0,0.945374,0.997308,0.000000,0.870186,0.876637,1.746823,2,1.753451,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine2-v3.result.attempt1.txt
scout-1024-grpc-dpumesh-refine3-v1,refine,3,grpc-dpumesh,1024,27048,10,27065.000,247.00,27153.00,270480,0,0,0,0,0,1.000629,1.000000,0.000000,0.840350,0.813201,1.653551,2,2.288103,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine3-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-refine3-v2,refine,3,grpc-dpumesh,1024,27048,10,27048.000,258.00,313202.00,270479,0,0,0,0,0,1.000000,0.999996,0.000000,0.864265,0.835654,1.699919,2,2.220089,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine3-v2.result.attempt1.txt
scout-1024-grpc-dpumesh-refine4-v1,refine,4,grpc-dpumesh,1024,27560,10,27560.000,252.00,31521.00,275600,0,0,0,0,0,1.000000,1.000000,0.000000,0.857018,0.826014,1.683032,2,2.334160,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine4-v1.result.attempt1.txt
scout-1024-grpc-dpumesh-refine4-v2,refine,4,grpc-dpumesh,1024,27560,10,27103.000,261.00,475992.00,275534,0,0,0,0,0,0.983418,0.999761,0.000000,0.850491,0.827074,1.677565,2,2.254751,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-dpumesh-refine4-v2.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot1-v1,pilot,1,grpc-envoy-permissive,1024,5000,2,4998.000,185.00,645.00,10000,0,0,0,0,0,0.999600,1.000000,0.000000,0.348968,0.384405,0.733373,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot1-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot2-v1,pilot,2,grpc-envoy-permissive,1024,6750,2,6747.000,184.00,653.00,13500,0,0,0,0,0,0.999556,1.000000,0.000000,0.469454,0.478945,0.948399,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot2-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot3-v1,pilot,3,grpc-envoy-permissive,1024,9113,2,9111.000,223.00,634.00,18226,0,0,0,0,0,0.999781,1.000000,0.000000,0.615407,0.573472,1.188879,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot3-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot4-v1,pilot,4,grpc-envoy-permissive,1024,12303,2,12300.000,199.00,292.00,24606,0,0,0,0,0,0.999756,1.000000,0.000000,0.835852,0.742409,1.578261,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot4-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot5-v1,pilot,5,grpc-envoy-permissive,1024,16609,2,16606.000,855.00,1234.00,33216,0,0,0,0,0,0.999819,0.999940,0.000000,0.981375,0.911297,1.892672,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot5-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot6-v1,pilot,6,grpc-envoy-permissive,1024,22422,2,22417.000,1275.00,1654.00,44839,0,0,0,0,0,0.999777,0.999889,0.000000,0.982911,0.934883,1.917794,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot6-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot7-v1,pilot,7,grpc-envoy-permissive,1024,30270,2,30269.000,1818.00,2373.00,60530,0,0,0,0,0,0.999967,0.999835,0.000000,0.982028,0.940700,1.922728,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot7-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot8-v1,pilot,8,grpc-envoy-permissive,1024,40865,2,40856.000,4370.00,6369.00,81712,0,0,0,0,0,0.999780,0.999780,0.000000,0.981898,0.895267,1.877165,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot8-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-pilot9-v1,pilot,9,grpc-envoy-permissive,1024,55168,2,44562.000,227879.00,417816.00,102998,0,0,0,0,0,0.807751,0.933494,0.000000,0.980637,0.874345,1.854982,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-pilot9-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-validate9-v1,validate,9,grpc-envoy-permissive,1024,55168,10,44865.000,985725.00,1931550.99,501375,0,0,0,206562,0,0.813243,0.908815,0.000000,0.996318,0.893825,1.890143,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-validate9-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-validate9-v2,validate,9,grpc-envoy-permissive,1024,55168,10,44751.000,981623.00,1975434.50,501093,0,0,0,206626,0,0.811177,0.908304,0.000000,0.996288,0.887782,1.884070,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-validate9-v2.result.attempt1.txt
scout-1024-grpc-envoy-permissive-backtrack8-v1,backtrack,8,grpc-envoy-permissive,1024,40865,10,40873.000,3964.00,5883.00,408620,0,0,0,0,0,1.000196,0.999927,0.000000,0.996298,0.913085,1.909383,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-backtrack8-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-backtrack8-v2,backtrack,8,grpc-envoy-permissive,1024,40865,10,40871.000,3978.00,5874.00,408616,0,0,0,0,0,1.000147,0.999917,0.000000,0.996159,0.912678,1.908837,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-backtrack8-v2.result.attempt1.txt
scout-1024-grpc-envoy-permissive-refine1-v1,refine,1,grpc-envoy-permissive,1024,47481,10,47496.000,14942.00,22897.00,474670,0,0,0,0,0,1.000316,0.999705,0.000000,0.996226,0.930655,1.926881,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-refine1-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-refine1-v2,refine,1,grpc-envoy-permissive,1024,47481,10,47459.000,14828.00,22828.00,474671,0,0,0,0,0,0.999537,0.999707,0.000000,0.996239,0.929100,1.925339,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-refine1-v2.result.attempt1.txt
scout-1024-grpc-envoy-permissive-refine2-v1,refine,2,grpc-envoy-permissive,1024,51180,10,45050.000,628945.00,1354073.22,488463,0,0,0,67969,0,0.880227,0.954402,0.000000,0.996186,0.887057,1.883243,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-refine2-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-refine2-v2,refine,2,grpc-envoy-permissive,1024,51180,10,44903.000,640816.00,1324903.23,483716,0,0,0,68941,0,0.877354,0.945127,0.000000,0.996545,0.893805,1.890350,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-refine2-v2.result.attempt1.txt
scout-1024-grpc-envoy-permissive-refine3-v1,refine,3,grpc-envoy-permissive,1024,49296,10,45436.000,393072.00,829548.00,474752,0,0,0,0,0,0.921698,0.963064,0.000000,0.995506,0.891841,1.887347,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-refine3-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-refine3-v2,refine,3,grpc-envoy-permissive,1024,49296,10,45167.000,409936.00,909009.00,475706,0,0,0,0,0,0.916241,0.964999,0.000000,0.995967,0.894536,1.890503,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-refine3-v2.result.attempt1.txt
scout-1024-grpc-envoy-permissive-refine4-v1,refine,4,grpc-envoy-permissive,1024,48380,10,48367.000,17872.00,30859.00,483695,0,0,0,0,0,0.999731,0.999783,0.000000,0.996233,0.943105,1.939338,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-refine4-v1.result.attempt1.txt
scout-1024-grpc-envoy-permissive-refine4-v2,refine,4,grpc-envoy-permissive,1024,48380,10,48348.000,18234.00,30329.00,483577,0,0,0,0,0,0.999339,0.999539,0.000000,0.996262,0.942610,1.938872,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-permissive-refine4-v2.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot1-v1,pilot,1,grpc-envoy-strict,1024,5000,2,4998.000,191.00,218.00,10000,0,0,0,0,0,0.999600,1.000000,0.000000,0.369626,0.321545,0.691171,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot1-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot2-v1,pilot,2,grpc-envoy-strict,1024,6750,2,6747.000,189.00,237.00,13500,0,0,0,0,0,0.999556,1.000000,0.000000,0.493722,0.430644,0.924366,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot2-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot3-v1,pilot,3,grpc-envoy-strict,1024,9113,2,9110.000,230.00,737.00,18226,0,0,0,0,0,0.999671,1.000000,0.000000,0.659530,0.621813,1.281343,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot3-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot4-v1,pilot,4,grpc-envoy-strict,1024,12303,2,12300.000,203.00,308.00,24606,0,0,0,0,0,0.999756,1.000000,0.000000,0.896751,0.779022,1.675773,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot4-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot5-v1,pilot,5,grpc-envoy-strict,1024,16609,2,16607.000,1029.00,1323.00,33214,0,0,0,0,0,0.999880,0.999880,0.000000,0.981627,0.932360,1.913987,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot5-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot6-v1,pilot,6,grpc-envoy-strict,1024,22422,2,22419.000,1340.00,1719.00,44840,0,0,0,0,0,0.999866,0.999911,0.000000,0.981713,0.940772,1.922485,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot6-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot7-v1,pilot,7,grpc-envoy-strict,1024,30270,2,30270.000,2130.00,2710.00,60523,0,0,0,0,0,1.000000,0.999719,0.000000,0.981264,0.929223,1.910487,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot7-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot8-v1,pilot,8,grpc-envoy-strict,1024,40865,2,40874.000,4705.00,7262.00,81723,0,0,0,0,0,1.000220,0.999914,0.000000,0.981823,0.917343,1.899166,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot8-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-pilot9-v1,pilot,9,grpc-envoy-strict,1024,55168,2,42251.000,259172.00,506482.00,100610,0,0,0,0,0,0.765861,0.911851,0.000000,0.979027,0.888436,1.867463,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-pilot9-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-validate9-v1,validate,9,grpc-envoy-strict,1024,55168,10,42891.000,2356990.13,2356990.13,477097,0,0,0,233602,0,0.777462,0.864807,0.000000,0.995975,0.904516,1.900491,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-validate9-v1.result.attempt1.txt
scout-1024-grpc-envoy-strict-validate9-v2,validate,9,grpc-envoy-strict,1024,55168,10,42905.000,2315729.35,2315729.35,486815,0,0,0,230616,0,0.777715,0.882423,0.000000,0.996220,0.897706,1.893926,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-validate9-v2.result.attempt1.txt
scout-1024-grpc-envoy-strict-backtrack8-v1,backtrack,8,grpc-envoy-strict,1024,40865,10,40876.000,4623.00,7201.00,408619,0,0,0,0,0,1.000269,0.999924,0.000000,0.996263,0.926186,1.922449,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-backtrack8-v1.result.attempt1.txt
