run_id,phase,config,frame_bytes,request_body_bytes,response_body_bytes,connections,arrival,rate_index,offered_rps,reported_offered_rps,rep,duration_s,achieved_rps,gbps,request_gbps,response_gbps,p50_us,p95_us,p99_us,p999_us,p9999_us,avg_us,min_us,max_us,ok,scheduled,pending,fail,admission_drops,overflow,reorder,client_app_cores,client_app_user_cores,client_app_system_cores,server_app_cores,server_app_user_cores,server_app_system_cores,client_sidecar_cores,client_sidecar_user_cores,client_sidecar_system_cores,server_sidecar_cores,server_sidecar_user_cores,server_sidecar_system_cores,host_cgroup_cores,host_cgroup_user_cores,host_cgroup_system_cores,host_busy_cores,client_core_busy_cores,server_core_busy_cores,client_tick_busy_cores,server_tick_busy_cores,host_user_cores,host_system_cores,host_irq_cores,host_softirq_cores,system_softirq_cores,dpu_arm_cores,tx_grow_waits,nr_throttled,throttled_seconds,core_list,mpstat_file,perf_data,validation_status,served_clean,achieved_ratio,schedule_ratio,admission_drop_ratio,clean_reason
idle-0-q0-grpc-envoy-permissive-r2,idle,grpc-envoy-permissive,0,0,0,8,none,0,0,0,2,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000580,0.000000,0.000580,0.003909,0.000388,0.003521,0.003803,0.000000,0.003803,0.008292,0.000388,0.007904,0.003894,0.004124,0.004396,0.000000,0.003894,0.001947,0.001947,0.000000,0.000000,0.042836,NA,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-envoy-permissive-r2.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-grpc-envoy-strict-r2,idle,grpc-envoy-strict,0,0,0,8,none,0,0,0,2,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000662,0.000521,0.000141,0.003857,0.001703,0.002153,0.004548,0.001780,0.002768,0.009067,0.004004,0.005062,0.007791,0.004087,0.005336,0.003896,0.003896,0.003896,0.003896,0.000000,0.000000,0.025322,NA,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-envoy-strict-r2.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-grpc-linkerd-opaque-r3,idle,grpc-linkerd-opaque,0,0,0,8,none,0,0,0,3,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000379,0.000179,0.000200,0.000079,0.000000,0.000079,0.000103,0.000089,0.000013,0.000561,0.000268,0.000292,0.000000,0.000281,0.000552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029204,NA,NA,0.000000,0.000000,28;29,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-linkerd-opaque-r3.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-grpc-tcp-r3,idle,grpc-tcp,0,0,0,8,none,0,0,0,3,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000293,0.000293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000293,0.000293,0.000000,0.000000,0.000066,0.000436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031417,NA,NA,0.000000,0.000000,22;23,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-tcp-r3.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-grpc-dpumesh-r3,idle,grpc-dpumesh,0,0,0,8,none,0,0,0,3,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000090,0.000063,0.000027,0.000446,0.000312,0.000135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000536,0.000375,0.000162,0.000000,0.000324,0.001049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029471,0.119848,NA,0.000000,0.000000,18;19,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-dpumesh-r3.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-grpc-envoy-permissive-r3,idle,grpc-envoy-permissive,0,0,0,8,none,0,0,0,3,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000552,0.000000,0.000552,0.004002,0.000986,0.003016,0.003762,0.000652,0.003109,0.008316,0.001638,0.006677,0.003893,0.004611,0.004372,0.003893,0.000000,0.001946,0.001946,0.000000,0.000000,0.035033,NA,NA,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-envoy-permissive-r3.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-grpc-envoy-strict-r3,idle,grpc-envoy-strict,0,0,0,8,none,0,0,0,3,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000623,0.000490,0.000133,0.004057,0.001599,0.002457,0.004689,0.002439,0.002250,0.009369,0.004528,0.004840,0.001946,0.004393,0.005419,0.000000,0.001946,0.001946,0.000000,0.000000,0.000000,0.031141,NA,NA,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-envoy-strict-r3.txt,NA,ok,NA,NA,NA,NA,idle
idle-0-q0-grpc-linkerd-r3,idle,grpc-linkerd,0,0,0,8,none,0,0,0,3,5,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000277,0.000217,0.000061,0.000195,0.000000,0.000195,0.000157,0.000157,0.000000,0.000629,0.000374,0.000256,0.000000,0.000363,0.000564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033082,NA,NA,0.000000,0.000000,26;27,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/idle-0-q0-grpc-linkerd-r3.txt,NA,ok,NA,NA,NA,NA,idle
load-64-q1-grpc-envoy-permissive-r1,load,grpc-envoy-permissive,64,48,48,8,const,1,2607,2607,1,10.000,2607.000,0.0027,0.0013,0.0013,186.00,499.00,551.00,593.00,651.00,238.21,129.10,785.29,24470,26070,0,0,0,0,0,0.115756,0.065374,0.050382,0.148116,0.104636,0.043480,0.063428,0.019991,0.043437,0.102220,0.024121,0.078099,0.429520,0.214122,0.215398,0.342275,0.177290,0.247804,0.177657,0.164618,0.169508,0.122241,0.000000,0.050526,0.114092,NA,0,0.000000,0.000000,20;21,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/load-64-q1-grpc-envoy-permissive-r1.txt,NA,ok,1,1.000000,1.000000,0.000000,clean
load-64-q1-grpc-envoy-strict-r1,load,grpc-envoy-strict,64,48,48,8,const,1,2559,2559,1,10.000,2558.000,0.0026,0.0013,0.0013,191.00,510.00,561.00,615.00,644.00,230.27,138.63,736.94,23989,25590,0,0,0,0,0,0.119146,0.071365,0.047781,0.131902,0.087512,0.044390,0.070609,0.022863,0.047745,0.100040,0.032023,0.068017,0.421697,0.213763,0.207933,0.350554,0.187864,0.229625,0.177723,0.172831,0.174462,0.130439,0.000000,0.045654,0.110873,NA,0,0.000000,0.000000,24;25,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/mpstat/load-64-q1-grpc-envoy-strict-r1.txt,NA,ok,1,0.999609,1.000000,0.000000,clean
